Rank,Club,Country,Level,Elo,From,To
None,Mainz,GER,2,1543.95349121,1999-06-18,1999-08-11
None,Gijon,ESP,2,1543.72509766,1999-06-21,1999-08-11
None,Troyes,FRA,1,1543.36474609,1999-08-01,1999-08-05
None,Saint-Etienne,FRA,1,1542.8416748,1999-07-31,1999-08-06
None,Bolton,ENG,2,1542.7220459,1999-06-01,1999-08-07
None,PAOK,GRE,1,1541.68249512,1999-05-31,1999-08-11
None,AIK,SWE,1,1541.65942383,1999-08-01,1999-08-04
None,Ulm,GER,1,1540.96643066,1999-07-02,1999-08-11
None,Rijeka,CRO,1,1540.39172363,1999-08-01,1999-08-04
None,Toulouse,FRA,2,1537.77697754,1999-08-01,1999-08-07
None,Aalborg,DEN,1,1536.91125488,1999-07-29,1999-08-02
None,Ternana,ITA,2,1536.16650391,1999-06-14,1999-08-11
None,Besiktas,TUR,1,1534.74475098,1999-07-29,1999-08-04
None,Monza,ITA,2,1532.93359375,1999-06-14,1999-08-11
None,Lierse,BEL,1,1532.29748535,1999-07-29,1999-08-04
None,Helsingborg,SWE,1,1532.10644531,1999-07-29,1999-08-02
None,Levski,BUL,1,1531.95617676,1999-07-29,1999-08-04
None,GAK,AUT,1,1531.92712402,1999-07-29,1999-08-03
None,Gueugnon,FRA,2,1531.68518066,1999-08-01,1999-08-07
None,Heerenveen,NED,1,1530.33898926,1999-05-24,1999-08-11
None,Guingamp,FRA,2,1527.12805176,1999-08-01,1999-08-07
None,Fuerth,GER,2,1526.55871582,1999-06-18,1999-08-11
None,TeBe,GER,2,1526.3104248,1999-06-18,1999-08-11
None,Cottbus,GER,2,1525.35754395,1999-06-18,1999-08-11
None,Wolves,ENG,2,1524.80871582,1999-05-27,1999-08-08
None,Guimaraes,POR,1,1523.23620605,1999-05-31,1999-08-11
None,Lausanne,SUI,1,1520.65869141,1999-08-01,1999-08-07
None,Torpedo Moskva,RUS,1,1520.28674316,1999-07-29,1999-08-04
None,Sigma Olomouc,CZE,1,1520.13122559,1999-05-31,1999-08-01
None,Litex,BUL,1,1519.53735352,1999-07-29,1999-08-04
None,Legia,POL,1,1518.09228516,1999-08-01,1999-08-04
None,Cosenza,ITA,2,1515.95117188,1999-06-14,1999-08-11
None,Rotor Volgograd,RUS,1,1514.34985352,1999-07-29,1999-08-04
None,Watford,ENG,1,1513.68383789,1999-07-02,1999-08-07
None,Steaua,ROM,1,1513.02624512,1999-08-01,1999-08-04
None,Alanya,RUS,1,1512.97827148,1999-07-29,1999-08-04
None,Silkeborg,DEN,1,1512.86975098,1999-07-29,1999-08-01
None,Dinamo Bucuresti,ROM,1,1510.38867188,1999-08-01,1999-08-04
None,Toledo,ESP,2,1509.20922852,1999-06-21,1999-08-11
None,Alzano,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Fermana,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Pistoiese,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Savoia,ITA,2,1509.08215332,1999-07-01,1999-08-11
None,Lleida,ESP,2,1508.51000977,1999-06-20,1999-08-11
None,Maribor,SVN,1,1507.03295898,1999-08-01,1999-08-04
None,Chateauroux,FRA,2,1506.46166992,1999-08-01,1999-08-05
None,Halmstad,SWE,1,1504.93188477,1999-07-29,1999-08-03
None,Zenit,RUS,1,1504.51086426,1999-07-29,1999-08-04
None,Ionikos,GRE,1,1503.37988281,1999-05-31,1999-08-11
None,Badajoz,ESP,2,1502.5291748,1999-06-21,1999-08-11
None,Nice,FRA,2,1501.59667969,1999-08-01,1999-08-07
None,Niort,FRA,2,1500.40209961,1999-08-01,1999-08-07
None,Brann,NOR,1,1499.83374023,1999-07-29,1999-08-01
None,Banik Ostrava,CZE,1,1499.74157715,1999-05-31,1999-08-01
None,Molde,NOR,1,1498.7532959,1999-07-29,1999-08-01
None,Sheffield United,ENG,2,1496.57824707,1999-05-27,1999-08-07
None,Le Mans,FRA,2,1496.46740723,1999-08-01,1999-08-07
None,Sittard,NED,1,1495.37573242,1999-05-22,1999-08-11
None,Stabaek,NOR,1,1495.00183105,1999-07-29,1999-08-01
None,Osijek,CRO,1,1494.80078125,1999-08-01,1999-08-04
None,LASK,AUT,1,1494.65563965,1999-07-29,1999-08-03
None,Eibar,ESP,2,1494.43908691,1999-06-21,1999-08-11
None,Fortuna Koeln,GER,2,1492.05175781,1999-06-18,1999-08-11
None,Oberhausen,GER,2,1491.34521484,1999-06-18,1999-08-11
None,Recreativo,ESP,2,1491.0559082,1999-06-21,1999-08-11
None,Maritimo,POR,1,1487.75244141,1999-05-31,1999-08-11
None,Amiens,FRA,2,1487.12121582,1999-08-01,1999-08-07
None,Teplice,CZE,1,1486.97570801,1999-05-31,1999-08-01
None,Beerschot AC,BEL,1,1486.72814941,1999-07-29,1999-08-04
None,Austria Wien,AUT,1,1486.70825195,1999-08-01,1999-08-04
None,Nimes,FRA,2,1486.69750977,1999-08-01,1999-08-07
None,Oergryte,SWE,1,1485.8782959,1999-07-29,1999-08-02
None,MTK,HUN,1,1485.12365723,1999-07-29,1999-08-04
None,Albacete,ESP,2,1484.8338623,1999-06-21,1999-08-11
None,St Kickers,GER,2,1484.81604004,1999-06-18,1999-08-11
None,Laval,FRA,2,1484.07348633,1999-08-01,1999-08-07
None,Barnsley,ENG,2,1482.71594238,1999-05-27,1999-08-07
None,Widzew,POL,1,1482.4888916,1999-08-01,1999-08-04
None,Rostov,RUS,1,1482.02868652,1999-07-29,1999-08-04
None,Cannes,FRA,2,1479.95239258,1999-08-01,1999-08-07
None,Setubal,POR,1,1477.21582031,1999-05-31,1999-08-11
None,Akademisk,DEN,1,1473.86706543,1999-07-29,1999-08-01
None,Valence,FRA,2,1472.77233887,1999-08-01,1999-08-07
None,FC Kobenhavn,DEN,1,1472.77075195,1999-07-29,1999-08-01
None,Lillestrom,NOR,1,1472.43041992,1999-07-29,1999-08-01
None,Lokeren,BEL,1,1472.3371582,1999-07-29,1999-08-04
None,Goeteborg,SWE,1,1469.40002441,1999-07-29,1999-08-02
None,Leganes,ESP,2,1468.98632812,1999-06-21,1999-08-11
None,Gent,BEL,1,1468.81347656,1999-07-29,1999-08-04
None,Lyngby,DEN,1,1467.93945312,1999-07-29,1999-08-01
None,Trabzonspor,TUR,1,1466.8125,1999-07-29,1999-08-04
None,Standard,BEL,1,1466.64855957,1999-07-29,1999-08-04
None,Tranmere,ENG,2,1466.52770996,1999-05-27,1999-08-07
None,Herfolge,DEN,1,1464.48449707,1999-07-29,1999-08-01
None,Logrones,ESP,2,1462.99572754,1999-06-21,1999-08-11
None,Harelbeke,BEL,1,1462.05981445,1999-07-29,1999-08-04
None,Kilmarnock,SCO,1,1461.55761719,1999-08-01,1999-08-04
None,Braga,POR,1,1457.83349609,1999-05-31,1999-08-11
None,Vejle,DEN,1,1455.98254395,1999-07-29,1999-08-01
None,Karpaty,UKR,1,1455.4465332,1999-07-29,1999-08-01
None,Polonia Warszawa,POL,1,1453.94177246,1999-08-01,1999-08-04
None,Slovan Liberec,CZE,1,1453.87866211,1999-05-31,1999-08-01
None,Osasuna,ESP,2,1453.17712402,1999-06-21,1999-08-11
None,Estrela Amadora,POR,1,1452.97766113,1999-05-31,1999-08-11
None,Norwich,ENG,2,1452.46276855,1999-05-27,1999-08-07
None,Kryvbas,UKR,1,1451.25390625,1999-07-29,1999-08-01
None,Viking,NOR,1,1450.81494141,1999-07-29,1999-08-01
None,Hearts,SCO,1,1450.59240723,1999-08-01,1999-08-04
None,Crystal Palace,ENG,2,1450.41394043,1999-05-27,1999-08-07
None,Aarhus,DEN,1,1450.31604004,1999-07-29,1999-08-01
None,Alkmaar,NED,1,1449.8079834,1999-05-24,1999-08-11
None,Xamax,SUI,1,1449.80212402,1999-08-01,1999-08-07
None,StGallen,SUI,1,1449.03723145,1999-08-01,1999-08-07
None,De Graafschap,NED,1,1448.61096191,1999-05-23,1999-08-11
None,St Truiden,BEL,1,1447.12731934,1999-07-29,1999-08-04
None,Oerebro,SWE,1,1445.97802734,1999-07-29,1999-08-02
None,Creteil,FRA,2,1444.55834961,1999-08-01,1999-08-07
None,Brno,CZE,1,1444.06799316,1999-05-31,1999-08-01
None,Utrecht,NED,1,1443.8137207,1999-05-24,1999-08-11
None,Ajaccio,FRA,2,1443.79650879,1999-08-01,1999-08-07
None,Jablonec,CZE,1,1442.68493652,1999-05-31,1999-08-01
None,Leiria,POR,1,1441.96862793,1999-05-31,1999-08-11
None,FK Sarajevo,BHZ,0,1440.75866699,1998-07-30,2000-07-03
None,CSKA Sofia,BUL,1,1440.15185547,1999-07-29,1999-08-04
None,Xanthi,GRE,1,1437.91101074,1999-05-31,1999-08-11
None,Viborg,DEN,1,1437.71923828,1999-07-29,1999-08-02
None,Salgueiros,POR,1,1437.47253418,1999-05-31,1999-08-11
None,Aachen,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Chemnitz,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Offenbach,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Waldhof,GER,2,1437.1595459,1999-07-01,1999-08-11
None,Wasquehal,FRA,2,1436.57629395,1999-08-01,1999-08-07
None,Cuiseaux-Louhans,FRA,2,1436.00048828,1999-08-01,1999-08-07
None,St Johnstone,SCO,1,1434.20361328,1999-08-01,1999-08-04
None,Nijmegen,NED,1,1434.04492188,1999-05-22,1999-08-11
None,Huddersfield,ENG,2,1432.89575195,1999-05-27,1999-08-07
None,Basel,SUI,1,1431.54711914,1999-08-01,1999-08-05
None,Luzern,SUI,1,1430.78100586,1999-08-01,1999-08-07
None,Tromso,NOR,1,1430.26708984,1999-07-29,1999-08-01
None,Crewe,ENG,2,1427.84411621,1999-05-27,1999-08-07
None,OFI,GRE,1,1427.78894043,1999-05-31,1999-08-11
None,Farense,POR,1,1426.7434082,1999-05-31,1999-08-11
None,Lech,POL,1,1426.08166504,1999-08-01,1999-08-04
None,West Brom,ENG,2,1422.95361328,1999-05-27,1999-08-07
None,Bodoe Glimt,NOR,1,1421.51074219,1999-07-29,1999-08-01
None,Ujpest,HUN,1,1420.99536133,1999-07-29,1999-08-04
None,Elche,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Levante,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Cordoba,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Getafe,ESP,2,1420.92456055,1999-07-01,1999-08-11
None,Varteks,CRO,1,1420.63256836,1999-08-01,1999-08-04
None,Nova Gorica,SVN,1,1419.90588379,1999-07-29,1999-08-01
None,Noworossisk,RUS,1,1419.73950195,1999-07-29,1999-08-04
None,Hapoel Haifa,ISR,1,1419.45446777,1999-07-29,1999-08-04
None,Kryliya Sovetov,RUS,1,1419.33618164,1999-07-29,1999-08-04
None,Stockport,ENG,2,1418.18652344,1999-05-27,1999-08-07
None,Novi Sad,SCG,1,1417.11071777,1999-08-01,1999-08-04
None,Waalwijk,NED,1,1416.0435791,1999-05-24,1999-08-11
None,QPR,ENG,2,1415.81054688,1999-05-27,1999-08-07
None,Ferencvaros,HUN,1,1415.58654785,1999-07-29,1999-08-04
None,Malmoe,SWE,1,1414.32006836,1999-07-29,1999-08-02
None,Inter Bratislava,SLK,0,1413.85900879,1999-07-29,1999-08-04
None,Iraklis,GRE,1,1413.72009277,1999-05-31,1999-08-11
None,Ruch,POL,1,1412.9074707,1999-08-01,1999-08-04
None,Trelleborg,SWE,1,1412.12646484,1999-07-29,1999-08-01
None,Dragovoljac,CRO,1,1411.85070801,1999-08-01,1999-08-04
None,Uralan Elista,RUS,1,1410.90380859,1999-07-29,1999-08-04
None,LKS,POL,1,1409.67614746,1999-08-01,1999-08-04
None,NK Zagreb,CRO,1,1406.74816895,1999-08-01,1999-08-04
None,Aris,GRE,1,1406.43737793,1999-05-31,1999-08-11
None,Campomaiorense,POR,1,1405.93444824,1999-05-31,1999-08-11
None,Grimsby,ENG,2,1405.28588867,1999-05-27,1999-08-07
None,Zalgiris Vilnius,LIT,0,1403.85217285,1999-07-29,1999-08-04
None,Beitar,ISR,1,1403.75292969,1999-07-29,1999-08-04
None,Trnava,SLK,0,1403.55944824,1999-07-29,1999-08-04
None,Arges Pitesti,ROM,1,1403.38098145,1999-07-29,1999-08-01
None,Lubin,POL,1,1403.34082031,1999-08-01,1999-08-04
None,Sparta Rotterdam,NED,1,1402.98608398,1999-05-24,1999-08-11
None,Kocaelispor,TUR,1,1397.5567627,1999-07-29,1999-08-04
None,Portsmouth,ENG,2,1395.81420898,1999-05-27,1999-08-07
None,Gornik,POL,1,1394.40856934,1999-08-01,1999-08-04
None,Shinnik Jaroslawl,RUS,1,1394.22753906,1999-07-29,1999-08-04
None,Ried,AUT,1,1393.86828613,1999-07-29,1999-08-03
None,Elfsborg,SWE,1,1392.3684082,1999-08-01,1999-08-04
None,Fulham,ENG,2,1392.35620117,1999-07-01,1999-08-07
None,Walsall,ENG,2,1392.35620117,1999-07-01,1999-08-07
None,Man City,ENG,2,1392.35620117,1999-07-01,1999-08-08
None,Maccabi Haifa,ISR,1,1392.2442627,1999-07-29,1999-08-04
None,Rio Ave,POR,1,1392.12854004,1999-05-31,1999-08-11
None,Vaestra,SWE,1,1391.54650879,1999-07-29,1999-08-01
None,Hradec Kralove,CZE,1,1389.91381836,1999-05-31,1999-08-01
None,Maastricht,NED,1,1388.48754883,1999-05-24,1999-08-11
None,Aarau,SUI,1,1388.02832031,1999-08-01,1999-08-07
None,Cambuur,NED,1,1387.35742188,1999-05-23,1999-08-11
None,Banska Bystrica,SLK,0,1386.84729004,1999-07-29,1999-08-04
None,Vasas SC,HUN,1,1386.19396973,1999-07-29,1999-08-04
None,Port Vale,ENG,2,1386.03137207,1999-05-27,1999-08-07
None,Drnovice,CZE,1,1385.57458496,1999-05-31,1999-08-01
None,Westerlo,BEL,1,1385.53051758,1999-07-29,1999-08-04
None,Kalmar,SWE,1,1384.79223633,1999-07-29,1999-08-01
None,Slovan Bratislava,SLK,0,1383.88671875,1999-07-29,1999-08-04
None,M Tel Aviv,ISR,1,1383.60400391,1999-07-29,1999-08-04
None,Den Bosch,NED,1,1383.33007812,1999-07-01,1999-08-11
None,Viktoria Zizkov,CZE,1,1381.97473145,1999-05-31,1999-08-01
None,Gaziantepspor,TUR,1,1380.69372559,1999-07-29,1999-08-04
None,Zeljeznicar,BHZ,0,1380.57446289,1998-07-30,2000-07-12
None,Bacau,ROM,1,1380.42663574,1999-08-01,1999-08-03
None,Amica Wronki,POL,1,1380.2902832,1999-08-01,1999-08-04
None,Norrkoeping,SWE,1,1378.32873535,1999-07-29,1999-08-01
None,Otelul Galati,ROM,1,1378.06079102,1999-08-01,1999-08-04
None,Valerenga,NOR,1,1376.7220459,1999-07-29,1999-08-01
None,Hammarby,SWE,1,1376.59216309,1999-07-29,1999-08-02
None,Swindon,ENG,2,1375.890625,1999-05-27,1999-08-07
None,Stomil,POL,1,1375.60131836,1999-08-01,1999-08-04
None,Progresul,ROM,1,1375.51306152,1999-07-29,1999-08-03
None,Lugano,SUI,1,1373.3236084,1999-08-01,1999-08-08
None,Sibenik,CRO,1,1372.9074707,1999-08-01,1999-08-04
None,N Burgas,BUL,1,1372.65905762,1999-07-29,1999-08-04
None,Alverca,POR,1,1372.46813965,1999-05-31,1999-08-11
None,Beira Mar,POR,0,1372.33813477,1999-07-02,1999-08-11
None,Charleroi,BEL,1,1372.00891113,1999-07-29,1999-08-04
None,Chmel Blsany,CZE,1,1370.47644043,1999-05-31,1999-08-01
None,Lommel,BEL,1,1370.38000488,1999-07-29,1999-08-04
None,Lok Nizhny,RUS,1,1369.15209961,1999-07-29,1999-08-04
None,Opava,CZE,1,1367.43383789,1999-05-31,1999-08-01
None,Lustenau,AUT,1,1367.07189941,1999-07-29,1999-08-03
None,Yverdon Sport,SUI,1,1365.69567871,1999-08-01,1999-08-07
