Rank,Club,Country,Level,Elo,From,To
1,Liverpool,ENG,1,2050.2121582,2019-06-02,2019-07-25
2,Man City,ENG,1,2041.26416016,2019-05-13,2019-07-25
3,Barcelona,ESP,1,1999.87780762,2019-05-20,2019-07-25
4,Bayern,GER,1,1947.40869141,2019-05-19,2019-07-25
5,Tottenham,ENG,1,1894.80664062,2019-06-02,2019-07-25
6,Chelsea,ENG,1,1886.99499512,2019-05-30,2019-07-25
7,Atletico,ESP,1,1877.07495117,2019-05-27,2019-07-25
8,Juventus,ITA,1,1870.95153809,2019-05-30,2019-07-25
9,Arsenal,ENG,1,1870.87512207,2019-05-30,2019-07-25
10,Man United,ENG,1,1842.21777344,2019-05-25,2019-07-25
11,Real Madrid,ESP,1,1840.49804688,2019-05-25,2019-07-25
12,Paris SG,FRA,1,1832.9666748,2019-05-25,2019-07-25
13,Dortmund,GER,1,1826.01159668,2019-05-19,2019-07-25
14,Ajax,NED,1,1816.38964844,2019-05-26,2019-07-23
15,Porto,POR,1,1816.23083496,2019-05-26,2019-07-25
16,Valencia,ESP,1,1812.30407715,2019-05-26,2019-07-25
17,Napoli,ITA,1,1808.96850586,2019-05-26,2019-07-25
18,Benfica,POR,1,1797.06628418,2019-05-19,2019-07-25
19,RB Leipzig,GER,1,1784.65576172,2019-05-19,2019-07-25
20,Everton,ENG,1,1773.65405273,2019-05-13,2019-07-25
21,Salzburg,AUT,1,1768.56665039,2019-05-27,2019-07-25
22,Leverkusen,GER,1,1764.07568359,2019-05-20,2019-07-25
23,Getafe,ESP,1,1759.87231445,2019-05-19,2019-07-25
24,Roma,ITA,1,1750.7598877,2019-05-27,2019-07-25
25,Shakhtar,UKR,1,1750.70922852,2019-05-31,2019-07-25
26,Atalanta,ITA,1,1750.15283203,2019-05-31,2019-07-25
27,Frankfurt,GER,1,1748.75708008,2019-05-31,2019-07-25
28,Sevilla,ESP,1,1747.23376465,2019-05-27,2019-07-25
29,Crystal Palace,ENG,1,1746.52441406,2019-05-27,2019-07-25
30,Leicester,ENG,1,1742.6628418,2019-05-20,2019-07-25
31,Espanyol,ESP,1,1738.08911133,2019-05-20,2019-07-25
32,Inter,ITA,1,1733.46191406,2019-05-27,2019-07-25
33,West Ham,ENG,1,1733.4362793,2019-05-27,2019-07-25
34,Villarreal,ESP,1,1731.5090332,2019-05-27,2019-07-25
35,Lyon,FRA,1,1731.26257324,2019-05-27,2019-07-25
36,Hoffenheim,GER,1,1730.13244629,2019-05-25,2019-07-25
37,Wolves,ENG,1,1723.51721191,2019-05-19,2019-07-25
38,Bilbao,ESP,1,1720.66845703,2019-05-19,2019-07-25
39,Werder,GER,1,1720.48913574,2019-05-19,2019-07-25
40,Newcastle,ENG,1,1719.57849121,2019-05-19,2019-07-25
41,Sporting,POR,1,1718.52734375,2019-05-19,2019-07-25
42,Sociedad,ESP,1,1718.0802002,2019-05-19,2019-07-25
43,Milan,ITA,1,1713.78881836,2019-05-27,2019-07-23
44,PSV,NED,1,1712.97058105,2019-05-27,2019-07-23
45,Eibar,ESP,1,1711.42724609,2019-05-27,2019-07-25
46,Wolfsburg,GER,1,1707.35559082,2019-05-20,2019-07-25
47,Zenit,RUS,1,1701.88757324,2019-07-22,2019-07-25
48,Gladbach,GER,1,1696.69909668,2019-07-15,2019-07-25
49,Torino,ITA,1,1696.02563477,2019-07-15,2019-07-25
50,Bournemouth,ENG,1,1694.88586426,2019-05-27,2019-07-25
51,Watford,ENG,1,1689.30114746,2019-05-27,2019-07-25
52,Burnley,ENG,1,1685.65490723,2019-07-22,2019-07-25
53,Betis,ESP,1,1685.14562988,2019-07-22,2019-07-25
54,Levante,ESP,1,1684.53381348,2019-07-22,2019-07-25
55,Alaves,ESP,1,1682.05615234,2019-07-22,2019-07-25
56,Young Boys,SUI,1,1680.80651855,2019-07-22,2019-07-23
57,Celta,ESP,1,1679.8125,2019-07-15,2019-07-25
58,Dynamo Kyiv,UKR,1,1677.98364258,2019-07-15,2019-07-25
59,FC Krasnodar,RUS,1,1677.81738281,2019-07-21,2019-07-25
60,Southampton,ENG,1,1677.77783203,2019-07-21,2019-07-25
61,Lille,FRA,1,1676.84460449,2019-07-21,2019-07-25
62,Leganes,ESP,1,1669.44384766,2019-07-19,2019-07-25
63,CSKA Moskva,RUS,1,1668.2467041,2019-07-21,2019-07-25
64,Dinamo Zagreb,CRO,1,1665.49768066,2019-07-21,2019-07-23
65,Slavia Praha,CZE,1,1662.63879395,2019-07-22,2019-07-23
66,Lazio,ITA,1,1661.72021484,2019-07-22,2019-07-25
67,Crvena Zvezda,SRB,1,1659.69458008,2019-07-22,2019-07-24
68,Saint-Etienne,FRA,1,1659.45202637,2019-07-22,2019-07-25
69,Olympiakos,GRE,1,1653.44238281,2019-05-27,2019-07-23
70,Mainz,GER,1,1653.11694336,2019-05-27,2019-07-25
71,PAOK,GRE,1,1652.03649902,2019-05-27,2019-07-23
72,Schalke,GER,1,1649.55163574,2019-05-19,2019-07-25
73,Lok Moskva,RUS,1,1641.71643066,2019-07-22,2019-07-25
74,Marseille,FRA,1,1640.50695801,2019-07-22,2019-07-25
75,Osasuna,ESP,1,1640.2980957,2019-07-22,2019-07-25
76,Hertha,GER,1,1640.08728027,2019-07-22,2019-07-25
77,Genk,BEL,1,1636.21105957,2019-06-01,2019-07-25
78,Norwich,ENG,1,1634.66345215,2019-07-02,2019-07-25
79,Brugge,BEL,1,1632.54858398,2019-06-01,2019-07-25
80,Basel,SUI,1,1632.22790527,2019-07-20,2019-07-23
81,Girona,ESP,2,1624.33215332,2019-07-19,2019-07-25
82,Besiktas,TUR,1,1623.8815918,2019-07-19,2019-07-25
83,Sheffield United,ENG,1,1623.55578613,2019-07-19,2019-07-25
84,Montpellier,FRA,1,1621.92700195,2019-05-26,2019-07-25
85,Brighton,ENG,1,1620.25097656,2019-05-26,2019-07-25
86,Rennes,FRA,1,1619.73339844,2019-05-26,2019-07-25
87,Aston Villa,ENG,1,1616.19567871,2019-07-02,2019-07-25
88,Valladolid,ESP,1,1616.00244141,2019-05-28,2019-07-25
89,Huesca,ESP,2,1615.22717285,2019-07-02,2019-07-25
90,APOEL,CYP,0,1613.31079102,2019-07-19,2019-07-23
91,Sampdoria,ITA,1,1612.12451172,2019-07-12,2019-07-25
92,Cardiff,ENG,2,1611.09838867,2019-07-02,2019-07-25
93,West Brom,ENG,2,1610.85205078,2019-05-28,2019-07-25
94,Duesseldorf,GER,1,1607.18811035,2019-05-25,2019-07-25
95,Galatasaray,TUR,1,1606.90075684,2019-05-25,2019-07-25
96,Braga,POR,1,1604.95776367,2019-05-20,2019-07-25
97,Viktoria Plzen,CZE,1,1604.71740723,2019-07-20,2019-07-23
98,Spartak Moskva,RUS,1,1600.4354248,2019-07-21,2019-07-25
99,Nice,FRA,1,1600.27380371,2019-07-21,2019-07-25
100,Freiburg,GER,1,1599.06689453,2019-07-20,2019-07-25
None,Granada,ESP,1,1598.40661621,2019-07-14,2019-07-25
None,Bueyueksehir,TUR,1,1594.96484375,2019-05-25,2019-07-25
None,Fiorentina,ITA,1,1594.74365234,2019-05-27,2019-07-25
None,Augsburg,GER,1,1594.45263672,2019-05-19,2019-07-25
None,Fulham,ENG,2,1589.33032227,2019-07-02,2019-07-25
None,Reims,FRA,1,1587.52868652,2019-05-25,2019-07-25
None,FC Kobenhavn,DEN,1,1585.25634766,2019-07-20,2019-07-23
None,Rayo Vallecano,ESP,2,1583.40991211,2019-07-02,2019-07-25
None,LASK,AUT,1,1582.37426758,2019-05-27,2019-07-25
None,Stuttgart,GER,2,1581.37207031,2019-07-02,2019-07-25
None,Tula,RUS,1,1577.54907227,2019-07-21,2019-07-25
None,Depor,ESP,2,1576.82568359,2019-06-24,2019-07-25
None,Feyenoord,NED,1,1575.87561035,2019-05-16,2019-07-23
None,Bologna,ITA,1,1575.45751953,2019-05-26,2019-07-25
None,Nimes,FRA,1,1574.3972168,2019-05-25,2019-07-25
None,Nantes,FRA,1,1573.41503906,2019-05-25,2019-07-25
None,Koeln,GER,1,1571.43518066,2019-07-02,2019-07-25
None,Derby,ENG,2,1571.16101074,2019-05-28,2019-07-25
