Rank,Club,Country,Level,Elo,From,To
31,Benfica,POR,1,1729.20678711,2018-05-20,2018-07-26
32,Espanyol,ESP,1,1729.14025879,2018-05-27,2018-07-26
33,Besiktas,TUR,1,1727.90893555,2018-05-27,2018-07-26
34,Betis,ESP,1,1725.50952148,2018-05-27,2018-07-26
35,Eibar,ESP,1,1725.2401123,2018-05-27,2018-07-26
36,Zenit,RUS,1,1725.1315918,2018-05-27,2018-07-26
37,Milan,ITA,1,1722.52709961,2018-05-21,2018-07-26
38,Getafe,ESP,1,1721.39746094,2018-05-27,2018-07-26
39,Celta,ESP,1,1718.39123535,2018-05-27,2018-07-26
40,Hoffenheim,GER,1,1714.75732422,2018-05-21,2018-07-26
41,Leverkusen,GER,1,1708.45617676,2018-05-17,2018-07-25
42,Sporting,POR,1,1707.0579834,2018-05-21,2018-07-25
43,Dynamo Kyiv,UKR,1,1706.78051758,2018-05-21,2018-07-25
44,Alaves,ESP,1,1706.46960449,2018-05-27,2018-07-26
45,Bilbao,ESP,1,1700.13037109,2018-05-27,2018-07-26
46,Everton,ENG,1,1698.21655273,2018-05-27,2018-07-26
47,Leicester,ENG,1,1696.15197754,2018-05-27,2018-07-26
48,Levante,ESP,1,1694.96459961,2018-05-27,2018-07-26
49,Crystal Palace,ENG,1,1691.60559082,2018-05-27,2018-07-25
50,Spartak Moskva,RUS,1,1691.2166748,2018-05-21,2018-07-25
51,RB Leipzig,GER,1,1689.07324219,2018-05-27,2018-07-25
52,Burnley,ENG,1,1687.52050781,2018-05-27,2018-07-25
53,Fiorentina,ITA,1,1684.82592773,2018-05-21,2018-07-25
54,Ajax,NED,1,1683.54760742,2018-05-14,2018-07-25
55,Torino,ITA,1,1679.41601562,2018-05-21,2018-07-26
56,FC Krasnodar,RUS,1,1673.42333984,2018-05-27,2018-07-26
57,Bournemouth,ENG,1,1672.43444824,2018-05-27,2018-07-26
58,West Ham,ENG,1,1672.38671875,2018-05-27,2018-07-26
59,Newcastle,ENG,1,1669.52526855,2018-07-22,2018-07-26
60,Fenerbahce,TUR,1,1669.11975098,2018-07-22,2018-07-26
61,Lok Moskva,RUS,1,1666.70239258,2018-07-22,2018-07-26
62,Girona,ESP,1,1664.00695801,2018-07-22,2018-07-26
63,Gladbach,GER,1,1663.01623535,2018-07-22,2018-07-25
64,Stuttgart,GER,1,1662.46362305,2018-07-22,2018-07-25
65,PSV,NED,1,1660.67199707,2018-07-22,2018-07-25
66,Werder,GER,1,1657.46777344,2018-07-22,2018-07-26
67,Basel,SUI,1,1655.06335449,2018-07-22,2018-07-24
68,Bueyueksehir,TUR,1,1652.6739502,2018-05-27,2018-07-24
69,Southampton,ENG,1,1652.15490723,2018-05-27,2018-07-24
70,Young Boys,SUI,1,1647.80151367,2018-07-18,2018-07-22
71,Galatasaray,TUR,1,1642.25146484,2018-05-20,2018-07-26
72,Rennes,FRA,1,1641.33093262,2018-05-20,2018-07-26
73,Nice,FRA,1,1638.92773438,2018-05-20,2018-07-26
74,Leganes,ESP,1,1634.80310059,2018-05-27,2018-07-26
75,Bordeaux,FRA,1,1634.66516113,2018-05-27,2018-07-26
76,Fulham,ENG,1,1632.45361328,2018-07-02,2018-07-26
77,Braga,POR,1,1632.2923584,2018-05-21,2018-07-26
78,Brighton,ENG,1,1631.52233887,2018-05-27,2018-07-26
79,Frankfurt,GER,1,1630.62756348,2018-05-27,2018-07-26
80,Stoke,ENG,2,1627.80334473,2018-07-02,2018-07-26
81,Watford,ENG,1,1625.0892334,2018-05-28,2018-07-26
82,Saint-Etienne,FRA,1,1621.98132324,2018-06-03,2018-07-26
83,Valladolid,ESP,1,1621.03039551,2018-07-02,2018-07-24
84,West Brom,ENG,2,1619.95874023,2018-07-02,2018-07-24
85,Swansea,ENG,2,1617.97375488,2018-07-02,2018-07-24
86,Augsburg,GER,1,1617.43334961,2018-06-14,2018-07-24
87,PAOK,GRE,1,1616.14160156,2018-06-14,2018-07-24
88,Rostov,RUS,1,1615.38708496,2018-06-14,2018-07-24
89,Crvena Zvezda,SRB,1,1614.19873047,2018-07-21,2018-07-24
90,Hertha,GER,1,1612.19152832,2018-07-20,2018-07-26
91,Rayo Vallecano,ESP,1,1609.30224609,2018-07-20,2018-07-26
92,Brugge,BEL,1,1607.13818359,2018-07-18,2018-07-26
93,Huesca,ESP,1,1604.14855957,2018-07-02,2018-07-26
94,Wolfsburg,GER,1,1603.08557129,2018-07-12,2018-07-26
95,Sampdoria,ITA,1,1602.63012695,2018-07-12,2018-07-26
96,Depor,ESP,2,1599.984375,2018-07-12,2018-07-24
97,Mainz,GER,1,1599.22119141,2018-07-12,2018-07-24
98,AEK,GRE,1,1598.75390625,2018-07-12,2018-07-24
99,Sassuolo,ITA,1,1597.6348877,2018-07-12,2018-07-26
100,Montpellier,FRA,1,1592.52172852,2018-07-12,2018-07-26
None,Wolves,ENG,1,1591.73303223,2018-07-02,2018-07-26
None,Olympiakos,GRE,1,1589.74487305,2018-05-07,2018-07-24
None,Empoli,ITA,1,1589.37072754,2018-07-02,2018-07-26
None,Terek Grozny,RUS,1,1589.13391113,2018-05-14,2018-07-26
None,Gijon,ESP,2,1588.82995605,2018-06-11,2018-07-26
None,Rapid Wien,AUT,1,1588.18310547,2018-05-28,2018-07-25
None,Feyenoord,NED,1,1585.81286621,2018-05-07,2018-07-25
None,Zaragoza,ESP,2,1584.11730957,2018-06-10,2018-07-26
None,Sturm Graz,AUT,1,1582.93505859,2018-05-28,2018-07-25
None,Malaga,ESP,2,1582.45983887,2018-07-02,2018-07-26
None,Rubin Kazan,RUS,1,1580.12670898,2018-05-14,2018-07-26
None,Reims,FRA,1,1580.0057373,2018-07-02,2018-07-26
None,Genk,BEL,1,1578.99621582,2018-05-28,2018-07-26
None,Hannover,GER,1,1578.83081055,2018-05-13,2018-07-26
None,Ufa,RUS,1,1578.11584473,2018-05-14,2018-07-26
None,Nantes,FRA,1,1577.63293457,2018-05-20,2018-07-26
None,Gent,BEL,1,1577.34008789,2018-05-21,2018-07-26
None,Freiburg,GER,1,1576.05029297,2018-05-13,2018-07-26
None,Viktoria Plzen,CZE,1,1575.68029785,2018-07-21,2018-07-26
None,Cardiff,ENG,1,1575.14428711,2018-07-02,2018-07-26
None,Razgrad,BUL,1,1573.76599121,2018-07-22,2018-07-25
None,Standard,BEL,1,1571.8112793,2018-05-21,2018-07-26
None,Hamburg,GER,2,1571.32592773,2018-07-02,2018-07-26
None,Rijeka,CRO,1,1569.52685547,2018-07-20,2018-07-24
None,Cadiz,ESP,2,1569.40368652,2018-06-03,2018-07-26
None,Steaua,ROM,1,1569.1328125,2018-07-22,2018-07-24
None,Aston Villa,ENG,2,1567.45922852,2018-05-27,2018-07-26
None,Osasuna,ESP,2,1566.36853027,2018-06-03,2018-07-26
None,Huddersfield,ENG,1,1565.75524902,2018-05-27,2018-07-26
None,Midtjylland,DEN,1,1565.09411621,2018-07-21,2018-07-24
None,Brondby,DEN,1,1564.66003418,2018-07-20,2018-07-22
None,Anderlecht,BEL,1,1563.49621582,2018-05-21,2018-07-26
None,Genoa,ITA,1,1563.2121582,2018-05-21,2018-07-26
None,Guingamp,FRA,1,1559.75598145,2018-05-20,2018-07-26
None,Chievo,ITA,1,1559.54077148,2018-05-21,2018-07-26
None,Dynamo Moskva,RUS,1,1558.36791992,2018-05-14,2018-07-26
None,APOEL,CYP,0,1558.25683594,2018-07-20,2018-07-26
None,Middlesbrough,ENG,2,1556.65246582,2018-05-27,2018-07-26
None,CFR Cluj,ROM,1,1556.55834961,2018-07-21,2018-07-24
None,Spal,ITA,1,1556.52844238,2018-05-21,2018-07-26
None,Udinese,ITA,1,1556.43359375,2018-05-21,2018-07-26
None,Tenerife,ESP,2,1555.64196777,2018-06-03,2018-07-26
None,Dinamo Zagreb,CRO,1,1554.52124023,2018-07-20,2018-07-24
None,AIK,SWE,1,1553.46203613,2018-07-20,2018-07-22
None,Cagliari,ITA,1,1551.87207031,2018-05-21,2018-07-26
None,Dijon,FRA,1,1551.23950195,2018-05-20,2018-07-26
None,Slavia Praha,CZE,1,1551.01708984,2018-05-27,2018-07-22
None,Koeln,GER,2,1550.64147949,2018-07-02,2018-07-26
None,Angers,FRA,1,1548.86694336,2018-05-20,2018-07-26
None,Alkmaar,NED,1,1548.80725098,2018-05-07,2018-07-25
None,Bologna,ITA,1,1548.32678223,2018-05-21,2018-07-26
None,Oviedo,ESP,2,1546.40161133,2018-06-03,2018-07-26
None,Crotone,ITA,2,1544.60498047,2018-07-02,2018-07-26
None,Numancia,ESP,2,1543.10986328,2018-06-17,2018-07-26
None,Las Palmas,ESP,2,1541.18322754,2018-07-02,2018-07-26
None,Tula,RUS,1,1540.61242676,2018-05-14,2018-07-26
None,Toulouse,FRA,1,1538.80358887,2018-05-28,2018-07-26
None,Nimes,FRA,1,1538.04528809,2018-07-02,2018-07-26
None,Lille,FRA,1,1534.58728027,2018-05-20,2018-07-26
None,Amiens,FRA,1,1532.33239746,2018-05-20,2018-07-26
None,Beer-Sheva,ISR,1,1531.73034668,2018-07-20,2018-07-24
None,Granada,ESP,2,1529.98291016,2018-06-03,2018-07-26
None,Cordoba,ESP,2,1528.87963867,2018-06-03,2018-07-26
None,Sparta Praha,CZE,1,1528.68237305,2018-07-22,2018-07-26
None,Trabzonspor,TUR,1,1524.97399902,2018-05-19,2018-07-26
None,Sverdlovsk,RUS,1,1524.89294434,2018-05-14,2018-07-26
None,Alcorcon,ESP,2,1524.44665527,2018-06-03,2018-07-26
None,Derby,ENG,2,1520.43408203,2018-05-27,2018-07-26
None,Celtic,SCO,1,1518.69628906,2018-07-20,2018-07-25
None,Brentford,ENG,2,1517.73413086,2018-05-27,2018-07-26
None,Hajduk,CRO,1,1516.64245605,2018-07-20,2018-07-24
None,FC Kobenhavn,DEN,1,1516.48986816,2018-07-20,2018-07-23
None,Preston,ENG,2,1515.60168457,2018-05-27,2018-07-26
None,Tarragona,ESP,2,1514.83276367,2018-06-03,2018-07-26
None,Rosenborg,NOR,1,1512.55126953,2018-07-20,2018-07-25
None,Le Havre,FRA,2,1510.67114258,2018-05-21,2018-07-26
None,Millwall,ENG,2,1508.34436035,2018-05-27,2018-07-26
None,Nuernberg,GER,1,1503.13293457,2018-07-02,2018-07-26
None,Palermo,ITA,2,1502.2565918,2018-06-17,2018-07-26
None,Zulte Waregem,BEL,1,1501.72766113,2018-05-28,2018-07-26
None,Frosinone,ITA,1,1501.1036377,2018-07-02,2018-07-26
None,BATE,BLR,1,1497.32531738,2018-07-21,2018-07-25
None,Vorskla,UKR,1,1496.53100586,2018-05-21,2018-07-25
None,Sheffield Weds,ENG,2,1495.66772461,2018-05-27,2018-07-26
None,Almeria,ESP,2,1494.96459961,2018-06-03,2018-07-26
None,Jablonec,CZE,1,1494.77539062,2018-05-27,2018-07-23
None,Reus Deportiu,ESP,2,1494.2845459,2018-06-03,2018-07-26
None,LASK,AUT,1,1489.35400391,2018-05-28,2018-07-25
None,Zorya,UKR,1,1488.73901367,2018-05-21,2018-07-22
None,Karabakh Agdam,AZE,0,1488.53088379,2018-07-20,2018-07-25
None,M Tel Aviv,ISR,1,1487.92041016,2018-07-20,2018-07-24
None,Kasimpasa,TUR,1,1487.72973633,2018-05-20,2018-07-26
None,Dinamo Bucuresti,ROM,1,1487.19116211,2018-07-20,2018-07-22
None,Austria Wien,AUT,1,1487.03723145,2018-05-28,2018-07-25
None,Brest,FRA,2,1486.68188477,2018-05-17,2018-07-26
None,Charleroi,BEL,1,1485.93286133,2018-05-21,2018-07-26
None,Hull,ENG,2,1484.55957031,2018-05-27,2018-07-26
None,FK Astana,KAZ,0,1484.45703125,2018-07-20,2018-07-24
None,Strasbourg,FRA,1,1484.4498291,2018-05-20,2018-07-26
None,Malmoe,SWE,1,1484.22058105,2018-07-22,2018-07-24
None,Viitorul,ROM,1,1483.66186523,2018-07-20,2018-07-22
None,Parma,ITA,1,1482.93505859,2018-07-02,2018-07-26
None,Lugo,ESP,2,1482.71228027,2018-06-03,2018-07-26
None,Rio Ave,POR,1,1482.09619141,2018-05-14,2018-07-26
None,Caen,FRA,1,1480.69055176,2018-05-20,2018-07-26
None,Albacete,ESP,2,1479.91833496,2018-06-03,2018-07-26
None,Luzern,SUI,1,1479.12695312,2018-07-22,2018-07-24
None,Partizan,SRB,1,1476.53320312,2018-07-20,2018-07-22
None,Zuerich,SUI,1,1476.27819824,2018-07-18,2018-07-22
None,Ostersund,SWE,1,1476.08227539,2018-07-22,2018-07-24
None,Panathinaikos,GRE,1,1475.66540527,2018-05-08,2018-07-24
None,Clermont,FRA,2,1474.86047363,2018-05-17,2018-07-26
None,Duesseldorf,GER,1,1474.5949707,2018-07-02,2018-07-26
None,Norwich,ENG,2,1473.87365723,2018-05-27,2018-07-26
None,Utrecht,NED,1,1473.76965332,2018-05-20,2018-07-25
None,Vitesse,NED,1,1473.75195312,2018-05-20,2018-07-25
None,Darmstadt,GER,2,1473.10803223,2018-05-14,2018-07-26
None,Lorient,FRA,2,1472.82971191,2018-05-17,2018-07-26
None,Bristol City,ENG,2,1472.46777344,2018-05-27,2018-07-26
None,Mattersburg,AUT,1,1471.66064453,2018-05-28,2018-07-25
None,Holstein,GER,2,1471.25219727,2018-05-22,2018-07-26
None,Oostende,BEL,1,1470.79626465,2018-05-20,2018-07-26
None,Mallorca,ESP,2,1470.71899414,2018-07-01,2018-07-26
None,Elche,ESP,2,1470.71899414,2018-07-01,2018-07-26
None,Extremadura,ESP,2,1470.71899414,2018-07-01,2018-07-26
None,Majadahonda,ESP,2,1470.71899414,2018-07-01,2018-07-26
None,Akhisar,TUR,1,1470.58984375,2018-05-19,2018-07-26
None,Djurgarden,SWE,1,1470.57373047,2018-07-20,2018-07-22
None,Astra,ROM,1,1470.4855957,2018-07-22,2018-07-24
None,Atromitos,GRE,1,1470.25341797,2018-05-06,2018-07-24
None,Admira,AUT,1,1468.58239746,2018-05-28,2018-07-25
None,Maribor,SVN,1,1468.4140625,2018-07-20,2018-07-22
None,Norrkoeping,SWE,1,1467.60827637,2018-07-20,2018-07-23
None,Guimaraes,POR,1,1467.12121582,2018-05-13,2018-07-26
None,Konyaspor,TUR,1,1466.86254883,2018-05-20,2018-07-26
None,Olexandriya,UKR,1,1466.21826172,2018-05-20,2018-07-22
None,Sion,SUI,1,1465.64929199,2018-07-18,2018-07-22
None,Kryliya Sovetov,RUS,1,1465.60180664,2018-07-01,2018-07-26
None,Orenburg,RUS,1,1465.60180664,2018-07-01,2018-07-26
None,Yenisey,RUS,1,1465.60180664,2018-07-01,2018-07-26
None,Union Berlin,GER,2,1465.57946777,2018-05-14,2018-07-26
None,Craiova,ROM,1,1464.75952148,2018-07-20,2018-07-23
None,Apollon Lemesos,CYP,0,1464.73156738,2018-07-20,2018-07-26
None,Kortrijk,BEL,1,1463.74353027,2018-05-19,2018-07-26
None,Legia,POL,1,1463.25830078,2018-07-22,2018-07-24
None,Troyes,FRA,2,1463.10705566,2018-07-02,2018-07-26
None,Ingolstadt,GER,2,1462.52148438,2018-05-14,2018-07-26
None,Sheffield United,ENG,2,1461.41784668,2018-05-27,2018-07-26
None,Cittadella,ITA,2,1460.69543457,2018-06-11,2018-07-26
None,Metz,FRA,2,1458.21044922,2018-07-02,2018-07-26
None,Venezia,ITA,2,1457.07983398,2018-06-11,2018-07-26
None,Verona,ITA,2,1456.54760742,2018-07-02,2018-07-26
None,Sivasspor,TUR,1,1456.09545898,2018-05-20,2018-07-26
None,Leeds,ENG,2,1454.79589844,2018-05-27,2018-07-26
None,Alanyaspor,TUR,1,1454.20800781,2018-05-19,2018-07-26
None,CSKA Sofia,BUL,1,1452.8614502,2018-07-20,2018-07-22
None,Maritimo,POR,1,1452.3927002,2018-05-14,2018-07-26
None,Antalyaspor,TUR,1,1452.07397461,2018-05-19,2018-07-26
None,Ajaccio,FRA,2,1451.35949707,2018-05-28,2018-07-26
None,Benevento,ITA,2,1451.22277832,2018-07-02,2018-07-26
None,Anzhi,RUS,1,1449.58911133,2018-05-14,2018-07-26
None,Ipswich,ENG,2,1449.56799316,2018-05-27,2018-07-26
None,Goeztepe,TUR,1,1448.62890625,2018-05-20,2018-07-26
None,Lokeren,BEL,1,1448.41894531,2018-05-24,2018-07-26
None,Nordsjaelland,DEN,1,1444.26647949,2018-07-20,2018-07-22
None,Bochum,GER,2,1444.01159668,2018-05-14,2018-07-26
None,Bielefeld,GER,2,1442.49462891,2018-05-14,2018-07-26
None,Osijek,CRO,1,1442.22790527,2018-07-20,2018-07-24
None,Boavista,POR,1,1441.29846191,2018-05-13,2018-07-26
None,Thun,SUI,1,1440.98986816,2018-07-18,2018-07-22
None,Lugano,SUI,1,1439.89172363,2018-07-18,2018-07-22
None,Malatyaspor,TUR,1,1438.11889648,2018-05-19,2018-07-26
None,Chaves,POR,1,1436.84655762,2018-05-12,2018-07-26
None,QPR,ENG,2,1435.88879395,2018-05-27,2018-07-26
None,Larnaca,CYP,0,1435.15563965,2018-07-20,2018-07-26
None,Perugia,ITA,2,1433.29223633,2018-06-04,2018-07-26
None,Paris FC,FRA,2,1433.27734375,2018-05-17,2018-07-26
None,Xanthi,GRE,1,1431.63476562,2018-05-08,2018-07-24
None,St Truiden,BEL,1,1431.59265137,2018-05-20,2018-07-26
None,Altach,AUT,1,1430.38342285,2018-05-28,2018-07-25
None,Lech,POL,1,1429.47509766,2018-07-20,2018-07-22
None,Foggia,ITA,2,1428.48046875,2018-05-19,2018-07-26
None,Haecken,SWE,1,1428.20471191,2018-07-20,2018-07-22
None,Molde,NOR,1,1427.3885498,2018-07-20,2018-07-25
None,Asteras Tripolis,GRE,1,1426.62768555,2018-05-07,2018-07-24
None,Kayseri,TUR,1,1424.8795166,2018-05-19,2018-07-26
None,Lens,FRA,2,1424.78088379,2018-05-17,2018-07-26
None,Forest,ENG,2,1420.16796875,2018-05-27,2018-07-26
None,Wolfsberg,AUT,1,1419.6048584,2018-05-28,2018-07-25
None,Chateauroux,FRA,2,1419.55053711,2018-05-17,2018-07-26
None,Spezia,ITA,2,1419.48986816,2018-05-19,2018-07-26
None,St Pauli,GER,2,1418.96557617,2018-05-14,2018-07-26
None,Dinamo Minsk,BLR,1,1418.55273438,2018-07-20,2018-07-22
None,Jagiellonia,POL,1,1416.76428223,2018-07-21,2018-07-24
None,Heidenheim,GER,2,1416.46350098,2018-05-14,2018-07-26
None,Bursaspor,TUR,1,1413.5970459,2018-05-19,2018-07-26
None,Slovan Liberec,CZE,1,1412.91723633,2018-07-22,2018-07-26
None,Grasshoppers,SUI,1,1412.91101074,2018-07-18,2018-07-22
None,Sandhausen,GER,2,1412.17810059,2018-05-14,2018-07-26
None,Duisburg,GER,2,1412.05932617,2018-05-14,2018-07-26
None,Belenenses,POR,1,1411.32714844,2018-05-13,2018-07-26
None,Videoton,HUN,1,1410.95397949,2018-07-22,2018-07-25
None,Anorthosis,CYP,0,1410.74035645,2018-07-20,2018-07-26
None,Lok Zagreb,CRO,1,1410.69213867,2018-07-20,2018-07-24
None,Groningen,NED,1,1410.05322266,2018-05-07,2018-07-25
None,Fuerth,GER,2,1407.59912109,2018-05-14,2018-07-26
None,Salernitana,ITA,2,1407.5213623,2018-05-19,2018-07-26
None,StGallen,SUI,1,1406.98571777,2018-07-22,2018-07-24
None,Aarhus,DEN,1,1406.71313477,2018-07-20,2018-07-22
None,Levski,BUL,1,1406.43811035,2018-07-22,2018-07-25
None,Regensburg,GER,2,1406.3013916,2018-05-14,2018-07-26
None,Carpi,ITA,2,1406.13549805,2018-05-19,2018-07-26
None,Hartberg,AUT,1,1405.90124512,2018-07-01,2018-07-25
None,Wacker Innsbruck,AUT,1,1405.90124512,2018-07-01,2018-07-25
None,Reading,ENG,2,1405.44116211,2018-05-27,2018-07-26
None,Birmingham,ENG,2,1404.96398926,2018-05-27,2018-07-26
None,Aalborg,DEN,1,1404.84619141,2018-07-21,2018-07-24
None,Domzale,SVN,1,1404.47241211,2018-07-20,2018-07-22
None,Hammarby,SWE,1,1402.84423828,2018-07-20,2018-07-23
None,Tondela,POR,1,1402.56835938,2018-05-14,2018-07-26
None,Panionios,GRE,1,1401.51586914,2018-05-07,2018-07-24
None,Sigma Olomouc,CZE,1,1401.45361328,2018-05-27,2018-07-22
None,Antwerp,BEL,1,1401.30358887,2018-05-20,2018-07-26
None,Auxerre,FRA,2,1396.47924805,2018-05-17,2018-07-26
None,Dresden,GER,2,1393.44909668,2018-05-14,2018-07-26
None,Brescia,ITA,2,1393.27001953,2018-05-19,2018-07-26
None,Brann,NOR,1,1392.34277344,2018-07-20,2018-07-25
None,Nancy,FRA,2,1392.07836914,2018-05-17,2018-07-26
None,Portimonense,POR,1,1391.49145508,2018-05-14,2018-07-26
None,Red Star,FRA,2,1390.71069336,2018-07-01,2018-07-26
None,Beziers,FRA,2,1390.71069336,2018-07-01,2018-07-26
None,Grenoble,FRA,2,1390.71069336,2018-07-01,2018-07-26
None,Olimpija Ljubljana,SVN,1,1389.69116211,2018-07-22,2018-07-26
None,Pescara,ITA,2,1389.09985352,2018-05-19,2018-07-26
None,Karpaty,UKR,1,1388.01074219,2018-05-20,2018-07-22
None,Beitar,ISR,1,1387.31115723,2018-07-20,2018-07-24
None,Heerenveen,NED,1,1386.27722168,2018-05-13,2018-07-25
None,Heracles,NED,1,1384.99414062,2018-05-07,2018-07-25
None,Cremonese,ITA,2,1384.8885498,2018-05-19,2018-07-26
None,Elfsborg,SWE,1,1384.72961426,2018-07-20,2018-07-23
None,Feirense,POR,1,1384.62878418,2018-05-14,2018-07-26
None,Sochaux,FRA,2,1383.60791016,2018-05-17,2018-07-26
None,Ilichivets,UKR,1,1382.40075684,2018-05-21,2018-07-22
None,Ascoli,ITA,2,1382.15246582,2018-06-01,2018-07-26
None,Ferencvaros,HUN,1,1381.65783691,2018-07-20,2018-07-22
None,Aberdeen,SCO,1,1380.9083252,2018-07-20,2018-07-25
None,Wisla,POL,1,1379.34606934,2018-07-22,2018-07-24
None,Setubal,POR,1,1378.54333496,2018-05-14,2018-07-26
None,Mlada Boleslav,CZE,1,1378.2980957,2018-07-22,2018-07-26
None,SonderjyskE,DEN,1,1377.33337402,2018-07-20,2018-07-22
None,Aue,GER,2,1377.11816406,2018-05-14,2018-07-26
None,Rizespor,TUR,1,1376.03735352,2018-07-01,2018-07-26
None,Ankaraguecue,TUR,1,1376.03735352,2018-07-01,2018-07-26
None,Erzurum BB,TUR,1,1376.03735352,2018-07-01,2018-07-26
None,Lubin,POL,1,1375.8885498,2018-07-22,2018-07-24
None,Sarpsborg,NOR,1,1375.20556641,2018-07-20,2018-07-25
None,Den Haag,NED,1,1375.2019043,2018-05-13,2018-07-25
None,Blackburn,ENG,2,1374.68078613,2018-07-01,2018-07-26
None,Wigan,ENG,2,1374.68078613,2018-07-01,2018-07-26
None,Rotherham,ENG,2,1374.68078613,2018-07-01,2018-07-26
None,Botosani,ROM,1,1374.16931152,2018-07-21,2018-07-24
None,Giannina,GRE,1,1373.31591797,2018-05-07,2018-07-24
None,Cosenza,ITA,2,1373.2545166,2018-07-01,2018-07-26
None,Lecce,ITA,2,1373.2545166,2018-07-01,2018-07-26
None,Livorno,ITA,2,1373.2545166,2018-07-01,2018-07-26
None,Padova,ITA,2,1373.2545166,2018-07-01,2018-07-26
None,Moreirense,POR,1,1372.73120117,2018-05-14,2018-07-26
None,Valenciennes,FRA,2,1372.08288574,2018-05-17,2018-07-26
None,Iasi,ROM,1,1371.65466309,2018-07-20,2018-07-23
None,Soligorsk,BLR,1,1370.98693848,2018-07-20,2018-07-25
None,Aves,POR,1,1370.76916504,2018-05-12,2018-07-26
None,Xamax,SUI,1,1369.36230469,2018-07-22,2018-07-24
None,Dunajska,SLK,0,1367.20532227,2018-07-20,2018-07-24
None,Trnava,SLK,0,1367.06054688,2018-07-20,2018-07-24
None,Niort,FRA,2,1366.77990723,2018-05-17,2018-07-26
None,Trencin,SLK,0,1366.06640625,2018-07-20,2018-07-24
None,Willem II,NED,1,1365.9810791,2018-05-07,2018-07-25
None,Beveren,BEL,1,1365.49230957,2018-05-19,2018-07-26
None,Sheriff Tiraspol,MOL,0,1364.80078125,2018-07-20,2018-07-24
None,Bolton,ENG,2,1364.72338867,2018-05-27,2018-07-26
None,Olimpik Donetsk,UKR,1,1364.18237305,2018-05-20,2018-07-23
None,Orleans,FRA,2,1363.13085938,2018-05-17,2018-07-26
None,Goeteborg,SWE,1,1362.23352051,2018-07-20,2018-07-22
None,Gornik,POL,1,1361.98425293,2018-07-20,2018-07-22
None,Plock,POL,1,1361.46691895,2018-07-20,2018-07-22
None,Nacional,POR,1,1360.27355957,2018-07-01,2018-07-26
None,Santa Clara,POR,1,1360.27355957,2018-07-01,2018-07-26
None,Cercle Brugge,BEL,1,1360.16333008,2018-07-01,2018-07-26
None,Arsenal Kyiv,UKR,1,1358.71777344,2018-07-01,2018-07-22
None,FC Lviv,UKR,1,1358.71777344,2018-07-01,2018-07-22
None,Desna,UKR,1,1358.71777344,2018-07-01,2018-07-25
None,Chernomorets,UKR,1,1358.66992188,2018-05-20,2018-07-23
None,Rangers,SCO,1,1358.25830078,2018-07-20,2018-07-25
None,Magdeburg,GER,2,1357.40759277,2018-07-01,2018-07-26
None,Paderborn,GER,2,1357.40759277,2018-07-01,2018-07-26
None,Vaduz,LIE,0,1355.35412598,2018-07-18,2018-07-24
None,Gabala,AZE,0,1354.63818359,2018-07-20,2018-07-25
None,Randers,DEN,1,1354.55981445,2018-07-20,2018-07-22
None,Gazelec,FRA,2,1353.49511719,2018-05-17,2018-07-26
None,Horsens,DEN,1,1353.43908691,2018-07-20,2018-07-22
