Rank,Club,Country,Level,Elo,From,To
None,Oviedo,ESP,1,1603.9263916,1994-05-19,1994-09-04
None,Cesena,ITA,2,1603.47937012,1994-06-06,1994-09-04
None,Novi Sad,SCG,1,1600.20166016,1994-05-23,1994-08-20
None,Rangers,SCO,1,1598.79345703,1994-05-15,1994-08-09
None,Levski,BUL,1,1596.87817383,1994-05-08,1994-08-09
None,Strasbourg,FRA,1,1596.2980957,1994-05-22,1994-07-29
None,Venezia,ITA,2,1596.20727539,1994-06-06,1994-09-04
None,Boavista,POR,1,1588.98352051,1994-06-03,1994-08-21
None,Wattenscheid,GER,2,1588.89819336,1994-07-14,1994-08-20
None,Logrones,ESP,1,1585.4284668,1994-05-19,1994-09-04
None,Fidelis Andria,ITA,2,1584.79638672,1994-06-06,1994-09-04
None,Standard,BEL,1,1584.13085938,1994-05-16,1994-08-19
None,Ipswich,ENG,1,1583.34289551,1994-05-08,1994-08-20
None,Goeteborg,SWE,1,1583.32165527,1994-05-30,1994-07-27
None,Sociedad,ESP,1,1583.00292969,1994-05-19,1994-09-04
None,Vicenza,ITA,2,1582.32995605,1994-06-06,1994-09-04
None,Lucchese,ITA,2,1581.78710938,1994-06-06,1994-09-04
None,Santander,ESP,1,1579.81396484,1994-05-19,1994-09-04
None,Cosenza,ITA,2,1579.05883789,1994-06-06,1994-09-04
None,Palermo,ITA,2,1576.91430664,1994-06-06,1994-09-04
None,Uerdingen,GER,1,1576.82324219,1994-07-14,1994-08-20
None,FC Kobenhavn,DEN,1,1576.38122559,1994-06-13,1994-08-06
None,Celta,ESP,1,1574.04284668,1994-05-19,1994-09-04
None,Lille,FRA,1,1573.61437988,1994-05-22,1994-07-29
None,Verona,ITA,2,1572.76904297,1994-06-06,1994-09-04
None,Galatasaray,TUR,1,1572.67785645,1994-05-16,1994-08-09
None,Caen,FRA,1,1572.2722168,1994-05-22,1994-07-29
None,Bochum,GER,1,1571.22949219,1994-07-14,1994-08-20
None,Dinamo Zagreb,CRO,1,1570.83984375,1994-06-13,1994-08-10
None,Vitesse,NED,1,1569.36938477,1994-05-09,1994-08-28
None,Brondby,DEN,1,1568.66455078,1994-06-13,1994-08-07
None,Dynamo Kyiv,UKR,1,1568.20410156,1994-06-20,1994-07-22
None,Antwerp,BEL,1,1565.47155762,1994-05-16,1994-08-19
None,Lecce,ITA,2,1565.38342285,1994-07-14,1994-09-04
None,Acireale,ITA,2,1564.5916748,1994-06-06,1994-09-04
None,Albacete,ESP,1,1563.84631348,1994-05-19,1994-09-04
None,Le Havre,FRA,1,1562.99523926,1994-05-22,1994-07-29
None,Sochaux,FRA,1,1562.98974609,1994-05-22,1994-07-29
None,Charleroi,BEL,1,1562.75061035,1994-05-16,1994-08-20
None,Twente,NED,1,1562.35668945,1994-05-09,1994-08-27
None,Legia,POL,1,1561.85864258,1994-06-16,1994-07-30
None,Admira,AUT,1,1560.89379883,1994-06-09,1994-08-03
None,Espanyol,ESP,1,1559.01184082,1994-07-14,1994-09-04
None,Dynamo Moskva,RUS,1,1558.03466797,1994-07-21,1994-07-24
None,Silkeborg,DEN,1,1554.89465332,1994-06-13,1994-08-06
None,Grasshoppers,SUI,1,1554.09765625,1994-05-11,1994-07-27
None,Leicester,ENG,1,1551.67028809,1994-07-14,1994-08-21
None,Gijon,ESP,1,1549.63317871,1994-05-19,1994-09-04
None,Slavia Praha,CZE,1,1548.75378418,1994-06-16,1994-08-03
None,Lleida,ESP,2,1548.64941406,1994-07-14,1994-09-04
None,Fenerbahce,TUR,1,1548.37841797,1994-05-16,1994-08-09
None,Betis,ESP,1,1547.76159668,1994-07-14,1994-09-04
None,Maritimo,POR,1,1545.08898926,1994-06-03,1994-08-21
None,Aberdeen,SCO,1,1544.31298828,1994-05-15,1994-08-09
None,Rayo Vallecano,ESP,2,1541.97998047,1994-07-14,1994-09-04
None,Servette,SUI,1,1541.12426758,1994-05-11,1994-07-27
None,Mechelen,BEL,1,1540.37268066,1994-05-16,1994-08-20
None,Valladolid,ESP,1,1539.60742188,1994-05-19,1994-09-04
None,Swindon,ENG,2,1538.08276367,1994-07-14,1994-08-14
None,Martigues,FRA,1,1536.8692627,1994-05-22,1994-07-29
None,Wacker Innsbruck,AUT,1,1536.6796875,1994-06-09,1994-08-03
None,Middlesbrough,ENG,2,1536.06616211,1994-05-09,1994-08-13
None,Osasuna,ESP,2,1536.02062988,1994-07-14,1994-09-04
None,FK Sarajevo,BHZ,1,1534.64282227,1992-06-30,1998-07-01
None,Besiktas,TUR,1,1534.54406738,1994-05-16,1994-08-09
None,Derby,ENG,2,1532.02111816,1994-05-31,1994-08-13
None,Mallorca,ESP,2,1531.99890137,1994-05-19,1994-09-04
None,Sion,SUI,1,1530.08666992,1994-05-11,1994-07-27
None,Odense,DEN,1,1529.35656738,1994-06-13,1994-08-06
None,Muenchen 60,GER,1,1529.07080078,1994-07-14,1994-08-20
None,Hertha,GER,2,1528.01062012,1994-06-12,1994-08-20
None,Hajduk,CRO,1,1526.83825684,1994-06-13,1994-08-10
None,Seraing,BEL,1,1523.7689209,1994-05-16,1994-08-21
None,St Pauli,GER,2,1523.69140625,1994-06-12,1994-08-20
None,Sigma Olomouc,CZE,1,1522.82250977,1994-06-16,1994-08-03
None,Chateauroux,FRA,2,1522.58959961,1994-07-13,1994-07-29
None,Perpignan,FRA,2,1522.58959961,1994-07-13,1994-07-29
None,Guingamp,FRA,2,1522.58959961,1994-07-13,1994-07-29
None,Amiens,FRA,2,1522.58959961,1994-07-13,1994-07-29
None,Olimpija Ljubljana,SVN,1,1522.30334473,1994-06-13,1994-08-06
None,Toulouse,FRA,2,1521.80566406,1994-07-14,1994-07-29
None,Norrkoeping,SWE,1,1521.27258301,1994-05-30,1994-07-27
None,Tranmere,ENG,2,1520.19628906,1994-05-19,1994-08-13
None,Banik Ostrava,CZE,1,1519.88500977,1994-06-16,1994-08-03
None,Waldhof,GER,2,1518.83862305,1994-06-12,1994-08-21
None,Ararat,ARM,0,1517.48950195,1994-07-14,1994-08-09
None,Wolves,ENG,2,1517.46350098,1994-05-09,1994-08-13
None,Salernitana,ITA,2,1517.20056152,1994-07-13,1994-09-04
None,Perugia,ITA,2,1517.20056152,1994-07-13,1994-09-04
None,Chievo,ITA,2,1517.20056152,1994-07-13,1994-09-04
None,Como,ITA,2,1517.20056152,1994-07-13,1994-09-04
None,Millwall,ENG,2,1514.9074707,1994-05-19,1994-08-13
None,Celtic,SCO,1,1512.65930176,1994-05-15,1994-08-09
None,Dinamo Tbilisi,GEO,0,1511.25500488,1993-09-03,1994-08-09
None,Farense,POR,1,1509.24621582,1994-06-03,1994-08-20
None,Trabzonspor,TUR,1,1507.51208496,1994-05-16,1994-08-09
None,Setubal,POR,1,1506.98535156,1994-06-03,1994-08-21
None,Beveren,BEL,1,1506.61169434,1994-05-16,1994-08-20
None,Roda,NED,1,1506.21984863,1994-05-09,1994-08-27
None,Notts County,ENG,2,1499.60437012,1994-05-09,1994-08-13
None,Chemnitz,GER,2,1498.31774902,1994-06-12,1994-08-20
None,Dinamo Bucuresti,ROM,1,1497.92419434,1994-04-28,1994-08-09
None,Honved,HUN,1,1496.71447754,1994-06-12,1994-08-06
None,Katowice,POL,1,1495.70129395,1994-06-16,1994-07-30
None,Lok Leipzig,GER,2,1495.24230957,1994-07-14,1994-08-20
None,Angers,FRA,2,1495.08178711,1994-07-14,1994-07-29
None,NK Zagreb,CRO,1,1494.97106934,1994-06-13,1994-08-10
None,Guimaraes,POR,1,1494.36645508,1994-06-03,1994-08-21
None,Beerschot AC,BEL,1,1490.70727539,1994-05-16,1994-08-21
None,Willem II,NED,1,1490.296875,1994-05-09,1994-08-27
None,Aalborg,DEN,1,1489.58752441,1994-06-13,1994-08-06
None,Homburg,GER,2,1489.42248535,1994-06-12,1994-08-20
None,Sunderland,ENG,2,1489.08886719,1994-05-09,1994-08-13
None,Zemun,SCG,1,1488.60778809,1994-05-23,1994-08-20
None,Portsmouth,ENG,2,1487.57409668,1994-05-09,1994-08-13
None,Hannover,GER,2,1487.54638672,1994-06-12,1994-08-20
None,Volendam,NED,1,1487.08117676,1994-05-09,1994-08-28
None,Grimsby,ENG,2,1487.04724121,1994-05-09,1994-08-13
None,Aarau,SUI,1,1487.02429199,1994-05-11,1994-07-27
None,Rapid Wien,AUT,1,1486.44836426,1994-06-09,1994-08-03
None,Compostela,ESP,1,1485.69714355,1994-07-14,1994-09-04
None,Nimes,FRA,2,1485.07629395,1994-05-26,1994-07-29
None,Real Madrid B,ESP,2,1484.6854248,1994-05-19,1994-09-04
None,Lyngby,DEN,1,1484.0526123,1994-06-13,1994-08-06
None,Wolfsburg,GER,2,1483.81030273,1994-06-12,1994-08-20
None,Velez Mostar,BHZ,1,1483.15344238,1992-06-30,1998-07-03
None,AIK,SWE,1,1482.48815918,1994-07-22,1994-08-01
None,LKS,POL,1,1479.98034668,1994-06-16,1994-07-30
None,Bristol City,ENG,2,1477.63757324,1994-05-09,1994-08-13
None,Fortuna Koeln,GER,2,1477.52294922,1994-06-12,1994-08-20
None,Meppen,GER,2,1477.13769531,1994-06-12,1994-08-20
None,Gornik,POL,1,1476.43774414,1994-06-16,1994-07-30
None,Vardar,MAC,0,1476.35754395,1994-07-14,1994-08-09
None,Cercle Brugge,BEL,1,1476.25695801,1994-05-16,1994-08-20
None,Stoke,ENG,2,1474.93676758,1994-05-09,1994-08-13
None,Motherwell,SCO,1,1474.69384766,1994-05-15,1994-08-09
None,Inter Bratislava,SLK,0,1473.11633301,1994-07-13,1994-08-09
None,Tatran Presov,SLK,0,1473.11633301,1994-07-13,1994-08-09
None,Estrela Amadora,POR,1,1472.87512207,1994-06-03,1994-08-21
None,Maastricht,NED,1,1472.11987305,1994-05-09,1994-08-31
None,Malmoe,SWE,1,1470.65759277,1994-07-21,1994-08-01
None,Toledo,ESP,2,1470.29052734,1994-05-19,1994-09-04
None,Zalgiris Vilnius,LIT,0,1469.93786621,1993-09-03,1994-08-09
None,Zeljeznicar,BHZ,1,1469.33850098,1992-06-30,1998-07-01
None,Sparta Rotterdam,NED,1,1468.11987305,1994-05-08,1994-08-31
None,CSKA Sofia,BUL,1,1468.05529785,1994-05-08,1994-08-09
None,Saarbruecken,GER,2,1466.9152832,1994-06-12,1994-08-20
None,Rostock,GER,2,1466.25183105,1994-06-12,1994-08-20
None,Braga,POR,1,1465.82910156,1994-06-03,1994-08-21
None,Breda,NED,1,1465.57592773,1994-05-09,1994-08-27
None,Beira Mar,POR,1,1464.79382324,1994-06-03,1994-08-21
None,Charlton,ENG,2,1463.7800293,1994-05-09,1994-08-13
None,Gent,BEL,1,1463.11633301,1994-05-16,1994-08-20
None,Barnsley,ENG,2,1462.71801758,1994-05-09,1994-08-13
None,Vac,HUN,1,1462.48327637,1994-06-12,1994-08-06
None,Oostende,BEL,1,1462.22839355,1994-05-16,1994-08-21
None,Nice,FRA,1,1462.11828613,1994-07-14,1994-07-28
None,Belenenses,POR,1,1461.92565918,1994-06-03,1994-08-21
None,Mainz,GER,2,1461.36340332,1994-06-12,1994-08-20
None,U Madeira,POR,1,1460.85400391,1994-06-03,1994-08-21
None,Rennes,FRA,1,1459.0020752,1994-07-14,1994-07-29
None,OFI,GRE,1,1458.92883301,1994-04-24,1994-08-09
None,Watford,ENG,2,1458.43676758,1994-05-09,1994-08-13
None,Lugano,SUI,1,1457.53198242,1994-05-11,1994-07-27
None,Luton,ENG,2,1456.9309082,1994-05-09,1994-08-13
None,Salgueiros,POR,1,1455.45654297,1994-06-03,1994-08-21
None,Widzew,POL,1,1455.36608887,1994-06-12,1994-07-31
None,Bolton,ENG,2,1454.1652832,1994-05-09,1994-08-13
None,Lok Moskva,RUS,1,1453.62719727,1994-07-21,1994-07-26
None,Lierse,BEL,1,1453.54907227,1994-05-16,1994-08-20
None,Bastia,FRA,1,1451.72705078,1994-07-14,1994-07-29
None,Young Boys,SUI,1,1451.65661621,1994-05-11,1994-07-27
None,Waalwijk,NED,1,1449.15734863,1994-05-09,1994-08-28
None,Gil Vicente,POR,1,1448.85119629,1994-06-03,1994-08-21
None,Rotor Volgograd,RUS,1,1448.79272461,1994-07-21,1994-07-27
None,OFK,SCG,1,1447.98547363,1994-05-23,1994-08-20
None,Aris,GRE,1,1447.67236328,1994-04-25,1994-08-09
None,PAOK,GRE,1,1444.91564941,1994-04-25,1994-08-09
None,RFC Liege,BEL,1,1442.82592773,1994-05-16,1994-08-20
None,Zlatibor,SCG,1,1442.77832031,1994-05-23,1994-08-20
None,Oester,SWE,1,1442.57775879,1994-07-21,1994-07-27
None,VfB Moedling,AUT,1,1442.45983887,1994-06-09,1994-08-02
None,Sturm Graz,AUT,1,1442.01330566,1994-06-09,1994-08-03
None,Laval,FRA,2,1439.14135742,1994-05-26,1994-07-29
None,Chernomorets,UKR,1,1438.90148926,1994-07-18,1994-07-23
None,Hercules,ESP,2,1438.7677002,1994-05-19,1994-09-04
None,Shakhtar,UKR,1,1438.09362793,1994-07-18,1994-07-22
None,Iraklis,GRE,1,1437.79150391,1994-04-25,1994-08-09
None,Southend,ENG,2,1437.77807617,1994-05-09,1994-08-13
None,Red Star,FRA,2,1437.50622559,1994-05-26,1994-07-29
None,Lommel,BEL,1,1435.73339844,1994-05-16,1994-08-20
None,Groningen,NED,1,1434.84350586,1994-05-09,1994-08-26
None,Lech,POL,1,1434.17211914,1994-06-16,1994-07-30
None,Alanya,RUS,1,1433.93774414,1994-07-21,1994-07-27
None,Kamyshin,RUS,1,1433.66821289,1994-07-21,1994-07-28
None,West Brom,ENG,2,1432.74511719,1994-05-09,1994-08-13
None,Cheb,CZE,1,1431.32543945,1994-06-16,1994-08-07
None,Pogon,POL,1,1431.09069824,1994-06-16,1994-07-30
None,Merida,ESP,2,1430.24707031,1994-05-19,1994-09-03
None,Krusevac,SCG,1,1430.02697754,1994-07-13,1994-08-20
None,Rudar Pljevlja,SCG,1,1430.02697754,1994-07-13,1994-08-20
None,Nis,SCG,1,1430.02697754,1994-07-13,1994-08-20
None,Rad,SCG,1,1430.02697754,1994-07-13,1994-08-20
None,Zuerich,SUI,1,1429.73962402,1993-12-13,1994-07-27
None,Stade Briochin,FRA,2,1428.35668945,1994-05-26,1994-07-29
None,Maribor,SVN,1,1427.953125,1994-06-13,1994-08-07
None,Hearts,SCO,1,1427.67102051,1994-05-15,1994-08-09
None,Barcelona B,ESP,2,1427.64086914,1994-05-19,1994-09-03
None,Dundee United,SCO,1,1426.88549805,1994-05-15,1994-08-09
None,FSV Frankfurt,GER,2,1425.94482422,1994-07-13,1994-08-20
None,Zwickau,GER,2,1425.94482422,1994-07-13,1994-08-20
None,Duesseldorf,GER,2,1425.94482422,1994-07-13,1994-08-20
None,Dnipro,UKR,1,1425.87524414,1994-07-20,1994-07-23
None,Utrecht,NED,1,1425.6270752,1994-05-09,1994-08-28
None,Viktoria Zizkov,CZE,1,1424.36071777,1994-06-16,1994-08-07
None,Molenbeek,BEL,1,1423.9473877,1994-05-16,1994-08-20
None,Rijeka,CRO,1,1423.84301758,1994-06-13,1994-08-10
None,Hibernian,SCO,1,1423.26379395,1994-05-15,1994-08-09
None,Ikast,DEN,1,1421.79968262,1994-06-13,1994-08-07
None,Xamax,SUI,1,1421.16271973,1993-12-13,1994-07-27
None,Oerebro,SWE,1,1420.83569336,1994-07-21,1994-08-01
None,Ruch,POL,1,1419.96606445,1994-06-16,1994-07-30
None,Ferencvaros,HUN,1,1418.91125488,1994-06-12,1994-08-08
None,Tirsense,POR,1,1418.87280273,1994-07-13,1994-08-21
None,Leiria,POR,1,1418.87280273,1994-07-13,1994-08-21
None,Chaves,POR,1,1418.87280273,1994-07-13,1994-08-21
None,Bekescsabai,HUN,1,1417.89782715,1994-06-12,1994-08-06
None,Reading,ENG,2,1417.66821289,1994-07-13,1994-08-13
None,Burnley,ENG,2,1417.66821289,1994-07-13,1994-08-13
None,Port Vale,ENG,2,1417.66821289,1994-07-13,1994-08-14
None,Marbella,ESP,2,1416.85058594,1994-05-19,1994-09-04
None,Aarhus,DEN,1,1416.30578613,1994-06-13,1994-08-06
None,Halmstad,SWE,1,1416.25622559,1994-07-21,1994-07-28
None,Viktoria Plzen,CZE,1,1415.9017334,1994-06-16,1994-08-03
None,Leganes,ESP,2,1414.24450684,1994-05-19,1994-09-04
None,Dinamo Minsk,BLR,1,1414.01049805,1994-07-14,1994-08-01
None,Drnovice,CZE,1,1410.42358398,1994-06-16,1994-08-03
None,Rosenborg,NOR,1,1408.15722656,1994-05-27,1994-07-24
None,Botev Plovdiv,BUL,1,1407.69787598,1994-05-08,1994-08-09
None,Ceske Budejovice,CZE,1,1405.5291748,1994-06-16,1994-08-03
None,Steyr,AUT,1,1405.39916992,1994-06-09,1994-08-03
None,Hutnik Krakow,POL,1,1403.97363281,1994-06-12,1994-07-30
None,Bilbao B,ESP,2,1403.62976074,1994-05-19,1994-09-04
None,Trelleborg,SWE,1,1403.625,1994-07-21,1994-08-01
None,Inter Zapresic,CRO,1,1402.8260498,1994-06-13,1994-08-10
None,Lausanne,SUI,1,1402.02905273,1994-05-11,1994-07-27
None,Mura,SVN,1,1400.37561035,1994-06-13,1994-08-06
None,Go Ahead Eagles,NED,1,1398.99047852,1994-05-08,1994-08-28
None,Ales,FRA,2,1396.81262207,1994-05-26,1994-07-29
None,Le Mans,FRA,2,1396.19372559,1994-05-26,1994-07-30
None,Sverdlovsk,RUS,1,1395.91687012,1994-07-21,1994-07-27
None,Slovan Liberec,CZE,1,1395.46789551,1994-06-16,1994-08-03
None,Rapid Bucuresti,ROM,1,1395.32531738,1994-04-28,1994-08-09
None,CSKA Moskva,RUS,1,1394.25695801,1994-07-21,1994-07-24
None,Sedan,FRA,2,1392.41552734,1994-05-26,1994-07-29
None,Inter Cardiff,WAL,0,1391.79077148,1994-07-13,1994-08-09
None,Barry Town,WAL,0,1391.79077148,1994-07-13,1994-08-09
None,Bangor City,WAL,0,1391.79077148,1994-07-13,1994-08-09
None,Eibar,ESP,2,1391.5916748,1994-05-19,1994-09-04
None,Brno,CZE,1,1390.91906738,1994-06-16,1994-08-03
None,Valence,FRA,2,1388.88452148,1994-05-26,1994-07-29
None,Partick,SCO,1,1386.7767334,1994-05-15,1994-08-09
None,Badajoz,ESP,2,1386.03137207,1994-05-19,1994-09-04
None,Sloboda Tuzla,BHZ,1,1385.58007812,1992-06-30,1998-07-03
None,Gueugnon,FRA,2,1385.30322266,1994-05-26,1994-07-29
None,Xanthi,GRE,1,1385.27416992,1994-04-25,1994-08-09
None,Torpedo Moskva,RUS,1,1384.41638184,1994-07-21,1994-07-26
None,Dunkerque,FRA,2,1381.33447266,1994-05-26,1994-07-29
None,Craiova 1948,ROM,1,1380.13061523,1994-04-28,1994-08-09
None,KAMAZ,RUS,1,1379.43859863,1994-07-21,1994-07-23
None,Kocaelispor,TUR,1,1378.79772949,1994-05-16,1994-08-09
None,Luzern,SUI,1,1377.06188965,1994-05-11,1994-07-27
None,Maccabi Haifa,ISR,0,1377.05505371,1993-11-04,1994-08-09
None,Larisa,GRE,1,1374.44836426,1994-04-24,1994-08-09
None,Hradec Kralove,CZE,1,1374.07946777,1994-06-16,1994-08-03
None,Dordrecht,NED,1,1373.14648438,1994-07-13,1994-08-28
None,Nijmegen,NED,1,1373.14648438,1994-07-13,1994-08-28
None,Palamos,ESP,2,1371.78112793,1994-05-19,1994-09-04
None,Kilmarnock,SCO,1,1370.72277832,1994-05-15,1994-08-09
None,Varteks,CRO,1,1370.17565918,1994-06-13,1994-08-10
None,Charleville,FRA,2,1370.17456055,1994-05-26,1994-07-29
None,Heerenveen,NED,1,1369.75646973,1994-05-09,1994-08-26
None,Gyoer,HUN,1,1368.23669434,1994-06-12,1994-08-06
None,Nancy,FRA,2,1368.20239258,1994-05-26,1994-07-29
None,Stal Mielec,POL,1,1367.41113281,1994-06-16,1994-07-30
None,Villarreal,ESP,2,1366.57763672,1994-05-19,1994-09-04
None,Aalst,BEL,1,1365.75463867,1994-07-13,1994-08-21
None,St Truiden,BEL,1,1365.75463867,1994-07-13,1994-08-20
None,Mulhouse,FRA,2,1365.24230957,1994-05-26,1994-07-29
None,Osijek,CRO,1,1365.08557129,1994-06-13,1994-08-10
None,Niort,FRA,2,1363.58203125,1994-05-26,1994-07-29
None,Etar,BUL,1,1360.81738281,1994-05-09,1994-08-09
None,Fremad Amager,DEN,1,1359.57666016,1994-01-01,1994-08-07
None,Borac Banja Luka,BHZ,1,1357.31054688,1993-06-17,1998-07-03
None,Vaestra,SWE,1,1353.46716309,1994-07-22,1994-08-04
None,Sochi,RUS,1,1351.90124512,1994-07-21,1994-07-27
None,Tescoma Zlin,CZE,1,1351.45666504,1994-06-16,1994-08-03
