Rank,Club,Country,Level,Elo,From,To
1,Real Madrid,ESP,1,2075.05200195,2014-05-25,2014-07-31
2,Bayern,GER,1,2037.70324707,2014-05-11,2014-07-31
3,Barcelona,ESP,1,2024.54199219,2014-05-18,2014-07-31
4,Atletico,ESP,1,1975.5793457,2014-05-25,2014-07-31
5,Man City,ENG,1,1954.13647461,2014-05-12,2014-07-31
6,Chelsea,ENG,1,1917.49645996,2014-05-12,2014-07-31
7,Dortmund,GER,1,1912.11376953,2014-05-11,2014-07-31
8,Liverpool,ENG,1,1898.65539551,2014-05-12,2014-07-31
9,Juventus,ITA,1,1895.77233887,2014-05-19,2014-07-31
10,Benfica,POR,1,1865.05981445,2014-05-15,2014-07-30
11,Arsenal,ENG,1,1864.08947754,2014-05-12,2014-07-30
12,Paris SG,FRA,1,1862.78613281,2014-05-18,2014-07-30
13,Man United,ENG,1,1857.4498291,2014-05-12,2014-07-31
14,Sevilla,ESP,1,1845.08215332,2014-05-19,2014-07-31
15,Bilbao,ESP,1,1841.12438965,2014-05-19,2014-07-31
16,Everton,ENG,1,1827.28186035,2014-05-12,2014-07-31
17,Schalke,GER,1,1806.46508789,2014-05-19,2014-07-31
18,Sociedad,ESP,1,1806.16113281,2014-05-19,2014-07-31
19,Valencia,ESP,1,1803.2890625,2014-05-18,2014-07-31
20,Tottenham,ENG,1,1799.6817627,2014-05-18,2014-07-31
21,Napoli,ITA,1,1787.85705566,2014-05-19,2014-07-31
22,Leverkusen,GER,1,1785.93835449,2014-05-19,2014-07-31
23,Villarreal,ESP,1,1783.08740234,2014-05-19,2014-07-31
24,Shakhtar,UKR,1,1774.91967773,2014-07-18,2014-07-24
25,Porto,POR,1,1769.97546387,2014-05-19,2014-07-31
26,Wolfsburg,GER,1,1766.3470459,2014-05-19,2014-07-31
27,Roma,ITA,1,1759.86486816,2014-05-19,2014-07-31
28,Malaga,ESP,1,1753.70324707,2014-05-18,2014-07-31
29,Celta,ESP,1,1748.62463379,2014-05-18,2014-07-31
30,Gladbach,GER,1,1747.86633301,2014-05-17,2014-07-31
31,Levante,ESP,1,1740.47143555,2014-05-17,2014-07-31
32,Zenit,RUS,1,1737.13220215,2014-07-18,2014-07-24
33,Milan,ITA,1,1719.10864258,2014-05-19,2014-07-25
34,CSKA Moskva,RUS,1,1718.15319824,2014-07-18,2014-07-24
35,Southampton,ENG,1,1717.62329102,2014-05-19,2014-07-24
36,Getafe,ESP,1,1715.23681641,2014-05-19,2014-07-24
37,Fiorentina,ITA,1,1712.99572754,2014-05-19,2014-07-24
38,Lille,FRA,1,1712.53271484,2014-05-19,2014-07-24
39,Sparta Praha,CZE,1,1712.31469727,2014-07-18,2014-07-22
40,Mainz,GER,1,1710.88659668,2014-07-18,2014-07-31
41,Basel,SUI,1,1706.15551758,2014-07-20,2014-07-24
42,Monaco,FRA,1,1702.64562988,2014-07-20,2014-07-24
43,Augsburg,GER,1,1702.49389648,2014-07-20,2014-07-24
44,Espanyol,ESP,1,1700.95043945,2014-05-26,2014-07-31
45,Rayo Vallecano,ESP,1,1697.95825195,2014-05-26,2014-07-30
46,Saint-Etienne,FRA,1,1697.70397949,2014-05-26,2014-07-30
47,Stoke,ENG,1,1697.49499512,2014-05-26,2014-07-31
48,Olympiakos,GRE,1,1695.21557617,2014-07-18,2014-07-24
49,Lyon,FRA,1,1689.9699707,2014-05-26,2014-07-30
50,Hoffenheim,GER,1,1688.97143555,2014-07-18,2014-07-27
51,Fenerbahce,TUR,1,1688.24084473,2014-07-18,2014-07-24
52,Almeria,ESP,1,1688.1451416,2014-05-26,2014-07-27
53,Osasuna,ESP,2,1687.16870117,2014-07-02,2014-07-27
54,Metalist,UKR,1,1684.39465332,2014-07-18,2014-07-24
55,Viktoria Plzen,CZE,1,1682.86291504,2014-07-18,2014-07-22
56,Galatasaray,TUR,1,1681.96154785,2014-07-18,2014-07-24
57,Elche,ESP,1,1681.86523438,2014-07-18,2014-07-30
58,Ajax,NED,1,1680.5456543,2014-07-18,2014-07-24
59,Valladolid,ESP,2,1679.71130371,2014-07-02,2014-07-24
60,Sporting,POR,1,1678.93713379,2014-05-19,2014-07-24
61,Inter,ITA,1,1677.0246582,2014-05-19,2014-07-31
62,Hannover,GER,1,1675.1640625,2014-05-12,2014-07-31
63,Salzburg,AUT,1,1674.82922363,2014-07-20,2014-07-24
64,Granada,ESP,1,1672.2454834,2014-07-20,2014-07-30
65,Swansea,ENG,1,1671.76928711,2014-07-20,2014-07-30
66,Lok Moskva,RUS,1,1665.61694336,2014-07-18,2014-07-24
67,Betis,ESP,2,1664.07043457,2014-07-02,2014-07-30
68,Parma,ITA,1,1662.77685547,2014-05-26,2014-07-26
69,West Ham,ENG,1,1662.73706055,2014-05-26,2014-07-26
70,Freiburg,GER,1,1661.48413086,2014-05-26,2014-07-26
71,Frankfurt,GER,1,1657.44641113,2014-06-08,2014-07-26
72,Dynamo Moskva,RUS,1,1656.1628418,2014-07-18,2014-07-24
73,Marseille,FRA,1,1650.89624023,2014-06-08,2014-07-23
74,Newcastle,ENG,1,1649.5657959,2014-06-08,2014-07-23
75,Hertha,GER,1,1648.7376709,2014-07-18,2014-07-23
76,Steaua,ROM,1,1648.6151123,2014-07-18,2014-07-23
77,Depor,ESP,1,1647.54931641,2014-07-17,2014-07-25
78,Sunderland,ENG,1,1646.4855957,2014-07-17,2014-07-25
79,Lazio,ITA,1,1644.89929199,2014-07-17,2014-07-25
80,Dnipro,UKR,1,1644.09191895,2014-07-18,2014-07-24
81,Werder,GER,1,1640.5144043,2014-05-19,2014-07-27
82,Dynamo Kyiv,UKR,1,1639.54272461,2014-07-18,2014-07-24
83,Leicester,ENG,1,1638.25952148,2014-07-02,2014-07-31
84,Torino,ITA,1,1637.37927246,2014-05-19,2014-07-31
85,West Brom,ENG,1,1633.45935059,2014-05-12,2014-07-31
86,Barcelona B,ESP,2,1629.46313477,2014-06-08,2014-07-31
87,Stuttgart,GER,1,1627.71118164,2014-06-08,2014-07-24
88,Rubin Kazan,RUS,1,1626.62463379,2014-07-18,2014-07-22
89,Celtic,SCO,1,1626.40393066,2014-07-18,2014-07-22
90,Eibar,ESP,1,1626.35864258,2014-07-04,2014-07-30
91,Crystal Palace,ENG,1,1625.84863281,2014-07-04,2014-07-30
92,Feyenoord,NED,1,1618.17492676,2014-07-18,2014-07-24
93,Koeln,GER,1,1617.37438965,2014-07-02,2014-07-24
94,Aston Villa,ENG,1,1616.97265625,2014-06-12,2014-07-24
95,Besiktas,TUR,1,1614.73083496,2014-07-18,2014-07-24
96,Burnley,ENG,1,1612.33508301,2014-07-02,2014-07-24
97,Hamburg,GER,1,1610.00488281,2014-06-16,2014-07-30
98,Bordeaux,FRA,1,1608.99133301,2014-06-16,2014-07-30
99,Spartak Moskva,RUS,1,1608.92785645,2014-07-18,2014-07-24
100,Udinese,ITA,1,1607.72583008,2014-06-16,2014-07-30
None,Cordoba,ESP,1,1604.07275391,2014-07-02,2014-07-30
None,Norwich,ENG,2,1603.03747559,2014-07-02,2014-07-30
None,Gijon,ESP,2,1600.97009277,2014-06-16,2014-07-31
None,Alcorcon,ESP,2,1599.78955078,2014-06-09,2014-07-31
None,Anderlecht,BEL,1,1598.19494629,2014-07-18,2014-07-24
None,Estoril,POR,1,1597.03356934,2014-05-15,2014-07-31
None,Trabzonspor,TUR,1,1594.95996094,2014-07-18,2014-07-24
None,Twente,NED,1,1593.47802734,2014-07-18,2014-07-24
None,FC Krasnodar,RUS,1,1592.23413086,2014-07-18,2014-07-24
None,Derby,ENG,2,1591.94604492,2014-05-25,2014-07-31
None,Kuban,RUS,1,1591.76708984,2014-07-18,2014-07-24
None,Las Palmas,ESP,2,1590.17297363,2014-06-23,2014-07-31
None,Nuernberg,GER,2,1588.27282715,2014-07-02,2014-07-31
None,Girona,ESP,2,1585.34619141,2014-06-08,2014-07-31
None,Verona,ITA,1,1584.37390137,2014-05-19,2014-07-31
None,Fulham,ENG,2,1584.22253418,2014-07-02,2014-07-31
None,Atalanta,ITA,1,1584.10400391,2014-05-19,2014-07-31
None,Lorient,FRA,1,1583.39477539,2014-05-18,2014-07-30
None,Zaragoza,ESP,2,1580.79882812,2014-06-09,2014-07-31
None,Rennes,FRA,1,1579.7064209,2014-05-18,2014-07-30
None,M Tel Aviv,ISR,1,1579.51623535,2014-07-18,2014-07-22
None,Toulouse,FRA,1,1577.77905273,2014-05-18,2014-07-30
None,Mallorca,ESP,2,1576.59570312,2014-06-08,2014-07-31
None,QPR,ENG,1,1576.5255127,2014-07-02,2014-07-31
None,Palermo,ITA,1,1575.43676758,2014-07-02,2014-07-31
None,Hull,ENG,1,1574.50671387,2014-05-12,2014-07-31
None,Montpellier,FRA,1,1573.39245605,2014-05-18,2014-07-30
None,Fuerth,GER,2,1573.04785156,2014-05-19,2014-07-31
None,Grasshoppers,SUI,1,1572.6697998,2014-07-21,2014-07-24
None,Nacional,POR,1,1572.65979004,2014-05-15,2014-07-31
None,Brugge,BEL,1,1572.57507324,2014-07-18,2014-07-24
None,Numancia,ESP,2,1570.45043945,2014-06-09,2014-07-31
None,Evian TG,FRA,1,1568.56872559,2014-05-18,2014-07-30
None,Astra,ROM,1,1567.85375977,2014-07-18,2014-07-23
None,Standard,BEL,1,1566.9095459,2014-07-18,2014-07-24
None,Genoa,ITA,1,1565.89440918,2014-05-19,2014-07-31
None,PSV,NED,1,1562.63012695,2014-07-18,2014-07-24
None,Paderborn,GER,1,1561.33605957,2014-07-02,2014-07-31
None,Sampdoria,ITA,1,1561.10803223,2014-05-18,2014-07-31
None,Petrolul Ploiesti,ROM,1,1560.36437988,2014-07-18,2014-07-23
None,Cagliari,ITA,1,1560.19567871,2014-05-19,2014-07-31
None,Recreativo,ESP,2,1558.9152832,2014-06-08,2014-07-31
None,Ponferradina,ESP,2,1558.32568359,2014-06-08,2014-07-31
None,Nantes,FRA,1,1556.97717285,2014-05-18,2014-07-30
None,Kasimpasa,TUR,1,1554.22229004,2014-07-18,2014-07-24
None,Austria Wien,AUT,1,1554.20031738,2014-07-21,2014-07-24
None,Terek Grozny,RUS,1,1553.98181152,2014-07-18,2014-07-24
None,PAOK,GRE,1,1553.45239258,2014-07-18,2014-07-24
None,Young Boys,SUI,1,1551.74841309,2014-07-20,2014-07-24
None,Alaves,ESP,2,1551.0222168,2014-06-08,2014-07-31
None,Braga,POR,1,1550.56237793,2014-05-15,2014-07-31
None,Lautern,GER,2,1549.6307373,2014-05-12,2014-07-31
None,Catania,ITA,2,1549.28479004,2014-07-02,2014-07-31
None,Braunschweig,GER,2,1548.9017334,2014-07-02,2014-07-31
None,Sabadell,ESP,2,1548.82226562,2014-06-08,2014-07-31
None,Wigan,ENG,2,1547.9942627,2014-05-13,2014-07-31
None,Reading,ENG,2,1546.48303223,2014-05-04,2014-07-31
None,Bastia,FRA,1,1545.88562012,2014-05-18,2014-07-30
None,Rapid Wien,AUT,1,1545.83935547,2014-07-20,2014-07-24
None,Duesseldorf,GER,2,1545.73400879,2014-05-12,2014-07-31
None,Chievo,ITA,1,1545.55859375,2014-05-19,2014-07-31
None,Nice,FRA,1,1544.68737793,2014-05-18,2014-07-30
None,Blackburn,ENG,2,1543.01757812,2014-05-04,2014-07-31
None,Sochaux,FRA,2,1541.7434082,2014-07-02,2014-07-30
None,Panathinaikos,GRE,1,1539.46142578,2014-07-18,2014-07-24
None,Rostov,RUS,1,1539.08105469,2014-07-18,2014-07-24
None,Reims,FRA,1,1538.46057129,2014-05-18,2014-07-30
None,Malmoe,SWE,1,1536.18334961,2014-07-20,2014-07-23
None,Brighton,ENG,2,1534.9230957,2014-05-12,2014-07-31
None,Maritimo,POR,1,1534.70996094,2014-05-15,2014-07-31
None,Lugo,ESP,2,1534.38635254,2014-06-08,2014-07-31
None,Cardiff,ENG,2,1533.69909668,2014-07-02,2014-07-31
None,Dinamo Zagreb,CRO,1,1533.38464355,2014-07-19,2014-07-22
None,Tenerife,ESP,2,1533.00500488,2014-06-08,2014-07-31
None,Guingamp,FRA,1,1532.14538574,2014-05-18,2014-07-30
None,Sassuolo,ITA,1,1528.17370605,2014-05-19,2014-07-31
None,APOEL,CYP,0,1527.42199707,2014-07-18,2014-07-24
None,Sivasspor,TUR,1,1526.87280273,2014-07-18,2014-07-24
None,Bolton,ENG,2,1526.30786133,2014-05-04,2014-07-31
None,Zuerich,SUI,1,1525.11413574,2014-07-21,2014-07-23
None,Razgrad,BUL,1,1525.04455566,2014-07-21,2014-07-22
None,Bursaspor,TUR,1,1524.47839355,2014-07-18,2014-07-24
None,FC Kobenhavn,DEN,1,1524.42297363,2014-07-21,2014-07-24
None,Slovan Liberec,CZE,1,1524.10742188,2014-07-18,2014-07-22
None,Nancy,FRA,2,1523.1463623,2014-05-17,2014-07-30
None,Caen,FRA,1,1522.87841797,2014-07-02,2014-07-30
None,Amkar Perm,RUS,1,1520.05273438,2014-07-18,2014-07-24
None,Bologna,ITA,2,1516.84301758,2014-07-02,2014-07-31
None,Metz,FRA,1,1516.75939941,2014-07-02,2014-07-30
None,Ipswich,ENG,2,1516.18615723,2014-05-04,2014-07-31
None,Middlesbrough,ENG,2,1515.49853516,2014-05-04,2014-07-31
None,Santander,ESP,2,1513.91210938,2014-07-01,2014-07-31
None,Albacete,ESP,2,1513.91210938,2014-07-01,2014-07-31
None,Leganes,ESP,2,1513.91210938,2014-07-01,2014-07-31
None,Llagostera,ESP,2,1513.91210938,2014-07-01,2014-07-31
None,Genclerbirligi,TUR,1,1510.70849609,2014-07-18,2014-07-24
None,Karabuekspor,TUR,1,1509.82922363,2014-07-18,2014-07-24
None,Mirandes,ESP,2,1509.47253418,2014-06-08,2014-07-31
None,Thun,SUI,1,1509.47009277,2014-07-21,2014-07-23
None,Dniprodzerzhynsk,UKR,1,1507.79553223,2014-07-18,2014-07-24
None,Heerenveen,NED,1,1507.62792969,2014-07-18,2014-07-24
None,Groningen,NED,1,1506.87280273,2014-07-18,2014-07-24
None,Zulte Waregem,BEL,1,1506.34558105,2014-07-18,2014-07-24
None,Empoli,ITA,1,1504.56689453,2014-07-02,2014-07-31
None,Dinamo Bucuresti,ROM,1,1500.54724121,2014-07-18,2014-07-23
None,CFR Cluj,ROM,1,1500.27453613,2014-07-18,2014-07-23
None,Alkmaar,NED,1,1497.80749512,2014-07-18,2014-07-24
None,Chernomorets,UKR,1,1497.31176758,2014-07-18,2014-07-24
None,Eskisehirspor,TUR,1,1496.15039062,2014-07-18,2014-07-24
None,Setubal,POR,1,1495.72827148,2014-05-15,2014-07-31
None,Watford,ENG,2,1495.65637207,2014-05-04,2014-07-31
None,Molde,NOR,1,1494.75915527,2014-07-21,2014-07-23
None,Bournemouth,ENG,2,1494.66906738,2014-05-04,2014-07-31
None,Atromitos,GRE,1,1492.49401855,2014-07-18,2014-07-24
None,Muenchen 60,GER,2,1490.6138916,2014-05-12,2014-07-31
None,Mlada Boleslav,CZE,1,1490.57678223,2014-07-18,2014-07-22
None,Karlsruhe,GER,2,1490.04736328,2014-05-12,2014-07-31
None,Lens,FRA,1,1489.98254395,2014-07-02,2014-07-30
None,Luzern,SUI,1,1488.82165527,2014-07-21,2014-07-24
None,Sverdlovsk,RUS,1,1488.76184082,2014-07-18,2014-07-24
None,AIK,SWE,1,1487.95947266,2014-07-21,2014-07-23
None,Bari,ITA,2,1487.93139648,2014-06-12,2014-07-31
None,Vitesse,NED,1,1487.26831055,2014-07-18,2014-07-24
None,BATE,BLR,1,1486.79760742,2014-07-19,2014-07-22
None,Kiryat Shmona,ISR,1,1486.203125,2014-07-18,2014-07-22
None,Modena,ITA,2,1485.13952637,2014-06-12,2014-07-31
None,Sion,SUI,1,1484.99694824,2014-07-21,2014-07-23
None,Ingolstadt,GER,2,1484.8302002,2014-05-12,2014-07-31
None,StGallen,SUI,1,1484.82165527,2014-07-20,2014-07-24
None,Dijon,FRA,2,1484.69494629,2014-05-17,2014-07-30
None,Guimaraes,POR,1,1483.84350586,2014-05-15,2014-07-31
None,Forest,ENG,2,1483.39501953,2014-05-04,2014-07-31
None,Academica,POR,1,1482.97424316,2014-05-15,2014-07-31
None,Legia,POL,1,1482.95996094,2014-07-20,2014-07-23
None,Brest,FRA,2,1482.35827637,2014-05-17,2014-07-30
None,Valenciennes,FRA,2,1480.97583008,2014-07-02,2014-07-30
None,Zorya,UKR,1,1480.21313477,2014-07-18,2014-07-24
None,St Pauli,GER,2,1478.32678223,2014-05-12,2014-07-31
None,Midtjylland,DEN,1,1477.24865723,2014-07-21,2014-07-24
None,Akhisar,TUR,1,1477.05371094,2014-07-18,2014-07-24
None,Teplice,CZE,1,1476.93908691,2014-07-18,2014-07-22
None,Aalborg,DEN,1,1476.6875,2014-07-20,2014-07-24
None,Esbjerg,DEN,1,1472.31799316,2014-07-22,2014-07-24
None,Rizespor,TUR,1,1470.94189453,2014-07-18,2014-07-24
None,Union Berlin,GER,2,1470.69665527,2014-05-12,2014-07-31
None,Pandurii,ROM,1,1470.41906738,2014-07-18,2014-07-23
None,Rosenborg,NOR,1,1470.26611328,2014-07-21,2014-07-23
None,Troyes,FRA,2,1470.07580566,2014-05-17,2014-07-30
None,Konyaspor,TUR,1,1469.69714355,2014-07-18,2014-07-24
None,Rio Ave,POR,1,1468.48876953,2014-05-15,2014-07-31
None,Aalen,GER,2,1467.02355957,2014-05-12,2014-07-31
None,Sheffield Weds,ENG,2,1465.77429199,2014-05-04,2014-07-31
None,FSV Frankfurt,GER,2,1464.49597168,2014-05-12,2014-07-31
None,Rapid Bucuresti,ROM,1,1461.91516113,2014-07-18,2014-07-23
None,Gaziantepspor,TUR,1,1461.45532227,2014-07-18,2014-07-24
None,Goeteborg,SWE,1,1459.7746582,2014-07-21,2014-07-23
None,Ajaccio,FRA,2,1458.28771973,2014-07-02,2014-07-30
None,CSKA Sofia,BUL,1,1457.83093262,2014-07-21,2014-07-22
None,Cesena,ITA,1,1457.66894531,2014-07-02,2014-07-31
None,Gent,BEL,1,1454.51464844,2014-07-18,2014-07-24
None,Charlton,ENG,2,1453.57763672,2014-05-04,2014-07-31
None,Rijeka,CRO,1,1453.37646484,2014-07-21,2014-07-22
None,Vorskla,UKR,1,1453.11486816,2014-07-18,2014-07-24
None,Livorno,ITA,2,1452.79846191,2014-07-02,2014-07-31
None,Tours,FRA,2,1451.0111084,2014-05-17,2014-07-30
None,Niort,FRA,2,1450.21801758,2014-05-17,2014-07-30
None,Dukla,CZE,1,1449.54748535,2014-07-18,2014-07-22
None,Brondby,DEN,1,1449.54504395,2014-07-21,2014-07-24
None,Angers,FRA,2,1448.01330566,2014-05-17,2014-07-30
None,Omonia,CYP,0,1447.88024902,2014-07-18,2014-07-24
None,Dinamo Minsk,BLR,1,1447.61816406,2014-07-21,2014-07-22
None,Stromsgodset,NOR,1,1447.45812988,2014-07-20,2014-07-23
None,H Tel Aviv,ISR,1,1447.01635742,2014-07-18,2014-07-22
None,Genk,BEL,1,1446.80493164,2014-07-18,2014-07-24
None,Lokeren,BEL,1,1446.73596191,2014-07-18,2014-07-24
None,Aarau,SUI,1,1446.67480469,2014-07-20,2014-07-23
None,Asteras Tripolis,GRE,1,1444.25500488,2014-07-18,2014-07-24
None,Le Havre,FRA,2,1443.60449219,2014-05-17,2014-07-30
None,Pacos Ferreira,POR,1,1443.39355469,2014-05-15,2014-07-31
None,Utrecht,NED,1,1442.51013184,2014-07-18,2014-07-24
None,Maribor,SVN,1,1442.16101074,2014-07-20,2014-07-23
None,Nordsjaelland,DEN,1,1441.24951172,2014-07-19,2014-07-24
None,Slovacko,CZE,1,1440.41772461,2014-07-18,2014-07-22
None,Partizan,SRB,1,1439.45874023,2014-07-18,2014-07-22
None,Leeds,ENG,2,1438.95593262,2014-05-04,2014-07-31
None,Aue,GER,2,1436.93579102,2014-05-12,2014-07-31
None,Maccabi Haifa,ISR,1,1436.69152832,2014-07-18,2014-07-22
None,Ilichivets,UKR,1,1434.30688477,2014-07-18,2014-07-24
None,Huddersfield,ENG,2,1434.05883789,2014-05-04,2014-07-31
None,Arouca,POR,1,1432.5324707,2014-05-15,2014-07-31
None,Nimes,FRA,2,1431.72851562,2014-05-17,2014-07-30
None,Latina,ITA,2,1431.34289551,2014-06-19,2014-07-31
None,Lech,POL,1,1430.94238281,2014-07-21,2014-07-23
None,Brescia,ITA,2,1430.88562012,2014-05-31,2014-07-31
None,Gil Vicente,POR,1,1430.32495117,2014-05-15,2014-07-31
