Rank,Club,Country,Level,Elo,From,To
82,Birmingham,ENG,1,1651.32995605,2004-06-14,2004-08-08
83,Galatasaray,TUR,1,1649.35473633,2004-07-29,2004-08-04
84,Gijon,ESP,2,1648.65686035,2004-06-20,2004-08-11
85,Murcia,ESP,2,1646.5369873,2004-07-04,2004-08-11
86,Slavia Praha,CZE,1,1645.70495605,2004-07-29,2004-08-04
87,Brescia,ITA,1,1644.69165039,2004-06-20,2004-08-07
88,Portsmouth,ENG,1,1640.24365234,2004-06-14,2004-08-04
89,Hamburg,GER,1,1640.16662598,2004-06-20,2004-08-04
90,Tottenham,ENG,1,1639.87585449,2004-06-20,2004-08-04
91,Besiktas,TUR,1,1636.65441895,2004-07-29,2004-08-04
92,Rangers,SCO,1,1634.2175293,2004-06-20,2004-08-04
93,AEK,GRE,1,1634.0,2004-06-20,2004-08-04
94,Guingamp,FRA,2,1632.64343262,2004-07-04,2004-08-04
95,Strasbourg,FRA,1,1631.11572266,2004-06-20,2004-08-04
96,Metz,FRA,1,1629.46386719,2004-06-20,2004-08-04
97,Hertha,GER,1,1627.68725586,2004-06-20,2004-08-04
98,Tenerife,ESP,2,1626.98498535,2004-07-28,2004-08-04
99,Everton,ENG,1,1626.94494629,2004-07-28,2004-08-04
100,Crvena Zvezda,SCG,1,1626.69250488,2004-07-29,2004-08-04
None,Lok Moskva,RUS,1,1626.56542969,2004-07-29,2004-08-04
None,Banik Ostrava,CZE,1,1625.31530762,2004-07-29,2004-08-04
None,Rostock,GER,1,1622.00292969,2004-05-23,2004-08-07
None,Caen,FRA,1,1621.39355469,2004-07-04,2004-08-07
None,Le Mans,FRA,2,1618.32885742,2004-07-04,2004-08-06
None,Rosenborg,NOR,1,1617.84594727,2004-07-29,2004-08-01
None,Toulouse,FRA,1,1612.19787598,2004-05-27,2004-08-07
None,Sampdoria,ITA,1,1610.95593262,2004-05-17,2004-08-10
None,Wolfsburg,GER,1,1610.59094238,2004-05-23,2004-08-07
None,Bastia,FRA,1,1610.55310059,2004-05-27,2004-08-07
None,Trabzonspor,TUR,1,1609.07507324,2004-07-29,2004-08-04
None,Bologna,ITA,1,1608.90979004,2004-05-17,2004-08-10
None,Salamanca,ESP,2,1608.05957031,2004-06-19,2004-08-11
None,Gladbach,GER,1,1606.31616211,2004-05-23,2004-08-08
None,Shakhtar,UKR,1,1605.38220215,2004-08-01,2004-08-04
None,Lecce,ITA,1,1604.81469727,2004-05-17,2004-08-10
None,Xerez,ESP,2,1603.359375,2004-06-20,2004-08-11
None,Standard,BEL,1,1602.1027832,2004-07-29,2004-08-04
None,Reggina,ITA,1,1601.48400879,2004-05-17,2004-08-10
None,Norwich,ENG,1,1598.22827148,2004-07-04,2004-08-10
None,Ajaccio,FRA,1,1597.01586914,2004-05-27,2004-08-07
None,Perugia,ITA,2,1596.76135254,2004-07-04,2004-08-10
None,Partizan,SCG,1,1596.50354004,2004-07-29,2004-08-04
None,Saint-Etienne,FRA,1,1595.34362793,2004-07-04,2004-08-07
None,Leicester,ENG,2,1595.20703125,2004-07-04,2004-08-07
None,Leeds,ENG,2,1595.0291748,2004-07-04,2004-08-07
None,Cadiz,ESP,2,1593.84741211,2004-06-20,2004-08-11
None,Hannover,GER,1,1590.97351074,2004-05-23,2004-08-07
None,Levski,BUL,1,1590.52832031,2004-07-29,2004-08-04
None,Heerenveen,NED,1,1590.26977539,2004-05-17,2004-08-11
None,Slovan Liberec,CZE,1,1589.70568848,2004-07-29,2004-08-04
None,Dinamo Zagreb,CRO,1,1589.09106445,2004-08-01,2004-08-04
None,Sedan,FRA,2,1586.96337891,2004-05-27,2004-08-06
None,Gaziantepspor,TUR,1,1584.43261719,2004-07-29,2004-08-04
None,Genclerbirligi,TUR,1,1584.33007812,2004-07-29,2004-08-04
None,Roda,NED,1,1582.64794922,2004-05-17,2004-08-11
None,Eibar,ESP,2,1578.51269531,2004-06-20,2004-08-11
None,Lautern,GER,1,1577.14733887,2004-05-23,2004-08-07
None,Palermo,ITA,1,1576.97766113,2004-07-04,2004-08-10
None,Sigma Olomouc,CZE,1,1573.56091309,2004-07-29,2004-08-04
None,GAK,AUT,1,1571.27600098,2004-08-01,2004-08-06
None,Cagliari,ITA,1,1570.4107666,2004-07-04,2004-08-10
None,Atalanta,ITA,1,1570.16918945,2004-07-04,2004-08-10
None,Siena,ITA,1,1570.13208008,2004-05-17,2004-08-10
None,Wolves,ENG,2,1567.3013916,2004-07-04,2004-08-08
None,West Ham,ENG,2,1566.87878418,2004-05-30,2004-08-07
None,Genk,BEL,1,1566.3692627,2004-07-29,2004-08-04
None,Grodzisk,POL,1,1565.96862793,2004-07-28,2004-08-04
None,Terrassa,ESP,2,1565.57189941,2004-06-20,2004-08-11
None,Cordoba,ESP,2,1564.56005859,2004-06-20,2004-08-11
None,Boavista,POR,1,1564.41381836,2004-05-27,2004-08-10
None,Freiburg,GER,1,1562.77783203,2004-05-23,2004-08-07
None,Malaga B,ESP,2,1562.68579102,2004-06-20,2004-08-11
None,Livorno,ITA,1,1562.53833008,2004-07-04,2004-08-10
None,CSKA Moskva,RUS,1,1562.28735352,2004-07-28,2004-08-04
None,PAOK,GRE,1,1561.52038574,2004-05-23,2004-08-10
None,Poli Ejido,ESP,2,1561.32373047,2004-06-20,2004-08-11
None,Almeria,ESP,2,1561.27294922,2004-06-20,2004-08-11
None,Lorient,FRA,2,1560.10046387,2004-05-27,2004-08-06
None,Empoli,ITA,2,1555.96472168,2004-07-04,2004-08-10
None,FC Kobenhavn,DEN,1,1555.79467773,2004-07-28,2004-08-01
None,Nacional,POR,1,1555.08447266,2004-05-27,2004-08-10
None,Messina,ITA,1,1552.08569336,2004-07-04,2004-08-10
None,Muenchen 60,GER,2,1551.63293457,2004-07-04,2004-08-08
None,Alkmaar,NED,1,1550.13134766,2004-05-17,2004-08-11
None,Leiria,POR,1,1549.5201416,2004-05-27,2004-08-10
None,Austria Wien,AUT,1,1549.50390625,2004-07-22,2004-08-01
None,Montpellier,FRA,2,1549.31274414,2004-07-04,2004-08-08
None,Crystal Palace,ENG,1,1548.5369873,2004-07-04,2004-08-10
None,Modena,ITA,2,1548.44873047,2004-07-04,2004-08-10
None,Young Boys,SUI,1,1548.13769531,2004-07-30,2004-08-04
None,Amica Wronki,POL,1,1547.67663574,2004-08-01,2004-08-04
None,Ciudad de Murcia,ESP,2,1547.38232422,2004-06-20,2004-08-11
None,Frankfurt,GER,2,1547.22460938,2004-07-04,2004-08-09
None,Nuernberg,GER,1,1545.96032715,2004-07-04,2004-08-07
None,Elche,ESP,2,1544.84790039,2004-06-19,2004-08-11
None,West Brom,ENG,1,1544.78540039,2004-07-04,2004-08-10
None,Breda,NED,1,1543.91064453,2004-05-17,2004-08-11
None,Mainz,GER,1,1543.75036621,2004-07-04,2004-08-08
None,Hajduk,CRO,1,1543.73962402,2004-08-01,2004-08-04
None,Steaua,ROM,1,1541.14819336,2004-07-30,2004-08-01
None,Istres,FRA,1,1539.31335449,2004-07-04,2004-08-07
None,Teplice,CZE,1,1538.39233398,2004-07-29,2004-08-04
None,Bielefeld,GER,1,1537.49963379,2004-07-04,2004-08-08
None,Torpedo Moskva,RUS,1,1536.08520508,2004-07-28,2004-08-04
None,Slovacko,CZE,1,1535.4552002,2004-07-29,2004-08-04
None,Denizlispor,TUR,1,1535.04064941,2004-07-29,2004-08-04
None,Zenit,RUS,1,1534.62988281,2004-07-28,2004-08-04
None,Braga,POR,1,1534.13000488,2004-05-27,2004-08-10
None,Brondby,DEN,1,1532.65844727,2004-07-28,2004-08-01
None,Ferrol,ESP,2,1531.45727539,2004-07-03,2004-08-11
None,Lleida,ESP,2,1531.45727539,2004-07-03,2004-08-11
None,Pontevedra,ESP,2,1531.45727539,2004-07-03,2004-08-11
None,Tarragona,ESP,2,1531.45727539,2004-07-03,2004-08-11
None,Malatyaspor,TUR,1,1529.71496582,2004-07-29,2004-08-04
None,Troyes,FRA,2,1529.06188965,2004-05-27,2004-08-08
None,Maritimo,POR,1,1527.07568359,2004-05-27,2004-08-10
None,Fiorentina,ITA,1,1526.05578613,2004-07-04,2004-08-10
None,Le Havre,FRA,2,1525.30334473,2004-05-27,2004-08-09
None,Hearts,SCO,1,1522.64440918,2004-05-17,2004-08-07
None,Nancy,FRA,2,1520.17712402,2004-05-27,2004-08-06
None,Lillestrom,NOR,1,1518.11254883,2004-07-29,2004-08-01
None,Malmoe,SWE,1,1516.67224121,2004-07-30,2004-08-01
None,Moreirense,POR,1,1515.21533203,2004-05-27,2004-08-10
None,Mouscron,BEL,1,1515.14770508,2004-07-29,2004-08-04
None,Gueugnon,FRA,2,1512.76794434,2004-05-27,2004-08-06
None,Dinamo Bucuresti,ROM,1,1512.20678711,2004-08-01,2004-08-04
None,Twente,NED,1,1512.20227051,2004-05-17,2004-08-11
None,Panionios,GRE,1,1512.15869141,2004-05-23,2004-08-10
None,Maccabi Haifa,ISR,1,1512.10632324,2004-07-28,2004-08-04
None,Sunderland,ENG,2,1511.5612793,2004-05-18,2004-08-07
None,Ankaraguecue,TUR,1,1508.2175293,2004-07-29,2004-08-04
None,Utrecht,NED,1,1508.08227539,2004-05-17,2004-08-11
None,Zuerich,SUI,1,1507.97729492,2004-08-01,2004-08-04
None,Willem II,NED,1,1507.8527832,2004-05-17,2004-08-11
None,Koeln,GER,2,1507.45898438,2004-07-04,2004-08-08
None,Fuerth,GER,2,1507.20141602,2004-05-24,2004-08-08
None,Cottbus,GER,2,1507.00036621,2004-05-24,2004-08-08
None,Chateauroux,FRA,2,1506.18371582,2004-05-27,2004-08-06
None,Gil Vicente,POR,1,1504.68762207,2004-05-27,2004-08-10
None,Niort,FRA,2,1503.63916016,2004-05-27,2004-08-09
None,Rio Ave,POR,1,1503.3782959,2004-05-27,2004-08-10
None,Piacenza,ITA,2,1502.13635254,2004-06-13,2004-08-10
None,Ipswich,ENG,2,1500.38427734,2004-05-19,2004-08-07
None,Westerlo,BEL,1,1499.0246582,2004-07-29,2004-08-04
None,Ternana,ITA,2,1498.56469727,2004-06-13,2004-08-10
None,Rapid Bucuresti,ROM,1,1497.77709961,2004-07-31,2004-08-04
None,CSKA Sofia,BUL,1,1496.24206543,2004-07-29,2004-08-04
None,Laval,FRA,2,1496.16674805,2004-05-27,2004-08-06
None,Waalwijk,NED,1,1493.86364746,2004-05-17,2004-08-11
None,Pribram,CZE,1,1492.62487793,2004-07-29,2004-08-04
None,Konyaspor,TUR,1,1492.31604004,2004-07-29,2004-08-04
None,Istanbulspor,TUR,1,1492.10290527,2004-07-29,2004-08-04
None,Hammarby,SWE,1,1491.86242676,2004-07-30,2004-08-02
None,Grasshoppers,SUI,1,1491.65112305,2004-07-30,2004-08-04
None,Pasching,AUT,1,1491.36193848,2004-08-01,2004-08-07
None,Guimaraes,POR,1,1490.32397461,2004-05-27,2004-08-10
None,Jablonec,CZE,1,1490.14428711,2004-07-29,2004-08-04
None,Grenoble,FRA,2,1487.0135498,2004-05-27,2004-08-06
None,Samsunspor,TUR,1,1486.46789551,2004-07-29,2004-08-04
None,Lokeren,BEL,1,1483.25683594,2004-07-29,2004-08-04
None,Dnipro,UKR,1,1482.05236816,2004-07-30,2004-08-01
None,Lech,POL,1,1481.71765137,2004-08-01,2004-08-04
None,Kryliya Sovetov,RUS,1,1481.5637207,2004-07-28,2004-08-04
None,Djurgarden,SWE,1,1481.28967285,2004-08-01,2004-08-04
None,Triestina,ITA,2,1481.11584473,2004-06-13,2004-08-10
None,Forest,ENG,2,1480.65063477,2004-05-10,2004-08-07
None,Sheffield United,ENG,2,1480.2911377,2004-05-10,2004-08-07
None,Academica,POR,1,1480.27197266,2004-05-27,2004-08-10
None,Millwall,ENG,2,1480.26879883,2004-05-10,2004-08-07
None,Sebatspor,TUR,1,1479.37731934,2004-07-29,2004-08-04
None,Ferencvaros,HUN,1,1479.17346191,2004-07-30,2004-08-04
None,Litex,BUL,1,1478.76123047,2004-07-29,2004-08-04
None,Angers,FRA,2,1477.87597656,2004-05-27,2004-08-06
None,Duisburg,GER,2,1474.43041992,2004-05-24,2004-08-07
None,Coventry,ENG,2,1474.37182617,2004-05-10,2004-08-07
None,Torino,ITA,2,1474.35461426,2004-06-13,2004-08-10
None,Reading,ENG,2,1473.73181152,2004-05-10,2004-08-07
None,Wigan,ENG,2,1473.64709473,2004-05-10,2004-08-07
None,Amiens,FRA,2,1473.33496094,2004-05-27,2004-08-06
None,Thun,SUI,1,1472.78137207,2004-08-01,2004-08-04
None,Debrecen,HUN,1,1472.61486816,2004-07-30,2004-08-04
None,Ujpest,HUN,1,1471.55859375,2004-07-30,2004-08-04
None,Beira Mar,POR,1,1470.17626953,2004-05-27,2004-08-10
None,Catania,ITA,2,1469.92260742,2004-06-13,2004-08-10
None,Odense,DEN,1,1468.75280762,2004-08-01,2004-08-04
None,M Tel Aviv,ISR,1,1468.18603516,2004-07-28,2004-08-04
None,Vitesse,NED,1,1467.43823242,2004-05-17,2004-08-11
None,Halmstad,SWE,1,1467.34460449,2004-07-30,2004-08-02
None,Aachen,GER,2,1467.27783203,2004-05-24,2004-08-09
None,Gent,BEL,1,1466.81567383,2004-07-29,2004-08-04
None,Vicenza,ITA,2,1466.65942383,2004-06-13,2004-08-10
None,Esbjerg,DEN,1,1466.1619873,2004-07-28,2004-08-01
None,Stoke,ENG,2,1465.62976074,2004-05-10,2004-08-08
None,Belenenses,POR,1,1465.46936035,2004-05-27,2004-08-10
None,Tescoma Zlin,CZE,1,1464.71826172,2004-07-29,2004-08-04
None,Rapid Wien,AUT,1,1464.58288574,2004-07-22,2004-08-01
None,Ascoli,ITA,2,1463.05554199,2004-06-13,2004-08-10
None,Aalborg,DEN,1,1462.92016602,2004-07-28,2004-08-01
None,StGallen,SUI,1,1462.69055176,2004-08-01,2004-08-04
None,Clermont,FRA,2,1460.13916016,2004-05-27,2004-08-06
None,Creteil,FRA,2,1459.99829102,2004-05-27,2004-08-06
None,Lierse,BEL,1,1459.8527832,2004-07-29,2004-08-04
None,Stabaek,NOR,1,1459.1907959,2004-07-29,2004-08-01
None,Genoa,ITA,2,1458.06896973,2004-06-13,2004-08-10
None,Zeleznik Beograd,SCG,1,1456.36560059,2004-07-29,2004-08-04
None,Nijmegen,NED,1,1456.26794434,2004-05-17,2004-08-11
None,Midtjylland,DEN,1,1456.25622559,2004-08-01,2004-08-04
None,Iraklis,GRE,1,1455.9909668,2004-05-23,2004-08-10
None,Oberhausen,GER,2,1455.69567871,2004-05-24,2004-08-08
None,Louvieroise,BEL,1,1455.35437012,2004-07-29,2004-08-04
None,Lok Plovdiv,BUL,1,1455.01733398,2004-07-29,2004-08-04
None,Verona,ITA,2,1454.9642334,2004-06-13,2004-08-10
None,Rizespor,TUR,1,1454.70849609,2004-07-29,2004-08-04
None,Beerschot AC,BEL,1,1453.9934082,2004-07-29,2004-08-04
None,Ceske Budejovice,CZE,1,1451.01782227,2004-07-29,2004-08-04
None,Viking,NOR,1,1450.33276367,2004-07-29,2004-08-01
None,Brno,CZE,1,1448.66064453,2004-07-29,2004-08-04
None,Dniprodzerzhynsk,UKR,1,1447.8190918,2004-08-01,2004-08-04
None,Groningen,NED,1,1447.55993652,2004-05-17,2004-08-11
None,Servette,SUI,1,1447.44140625,2004-07-31,2004-08-04
None,Cardiff,ENG,2,1447.15429688,2004-05-10,2004-08-07
None,Trier,GER,2,1446.04943848,2004-05-24,2004-08-08
None,Burghausen,GER,2,1445.97729492,2004-05-24,2004-08-07
None,Diyarbakirspor,TUR,1,1445.05883789,2004-07-29,2004-08-04
None,Aue,GER,2,1444.72839355,2004-05-24,2004-08-07
None,St Truiden,BEL,1,1442.95373535,2004-07-29,2004-08-04
None,Odd Grenland,NOR,1,1442.75048828,2004-07-29,2004-08-01
None,M Petach Tikva,ISR,1,1442.56469727,2004-07-28,2004-08-04
None,Ahlen,GER,2,1441.83630371,2004-05-24,2004-08-08
None,Brest,FRA,2,1441.01660156,2004-07-03,2004-08-06
None,Reims,FRA,2,1441.01660156,2004-07-03,2004-08-06
None,Dijon,FRA,2,1441.01660156,2004-07-03,2004-08-06
None,Molde,NOR,1,1440.77270508,2004-07-29,2004-08-01
None,Gornik,POL,1,1439.70581055,2004-08-01,2004-08-04
None,H Tel Aviv,ISR,1,1437.66308594,2004-07-28,2004-08-04
None,Bari,ITA,2,1435.37451172,2004-06-13,2004-08-10
None,Treviso,ITA,2,1433.99060059,2004-06-13,2004-08-10
None,Xamax,SUI,1,1431.75720215,2004-08-01,2004-08-04
None,Egaleo,GRE,1,1431.06481934,2004-05-23,2004-08-10
None,Plock,POL,1,1430.76660156,2004-08-01,2004-08-04
None,Shinnik Jaroslawl,RUS,1,1430.37854004,2004-07-28,2004-08-04
None,Albinoleffe,ITA,2,1430.27124023,2004-06-13,2004-08-10
None,Saturn Ramenskoje,RUS,1,1429.67834473,2004-07-28,2004-08-04
None,Rubin Kazan,RUS,1,1429.61755371,2004-07-28,2004-08-04
None,Setubal,POR,1,1427.7043457,2004-07-03,2004-08-10
None,Estoril,POR,1,1427.7043457,2004-07-03,2004-08-10
None,Penafiel,POR,1,1427.7043457,2004-07-03,2004-08-10
None,Preston,ENG,2,1426.83215332,2004-05-10,2004-08-07
None,Rotherham,ENG,2,1426.51342773,2004-05-10,2004-08-07
None,Brann,NOR,1,1425.78662109,2004-07-29,2004-08-02
None,Spartak Moskva,RUS,1,1425.48852539,2004-07-29,2004-08-04
None,Helsingborg,SWE,1,1423.76513672,2004-07-30,2004-08-03
None,Salzburg,AUT,1,1423.53930664,2004-08-01,2004-08-07
None,Roosendaal,NED,1,1422.30090332,2004-05-17,2004-08-11
None,Valerenga,NOR,1,1421.20410156,2004-07-29,2004-08-02
None,Watford,ENG,2,1421.19287109,2004-05-10,2004-08-07
None,Oergryte,SWE,1,1418.65063477,2004-07-30,2004-08-01
None,Karlsruhe,GER,2,1418.46472168,2004-05-24,2004-08-07
None,Dynamo Moskva,RUS,1,1416.97143555,2004-07-28,2004-08-04
None,Derby,ENG,2,1416.66308594,2004-05-10,2004-08-07
None,Chmel Blsany,CZE,1,1416.60498047,2004-07-29,2004-08-04
None,Polonia Warszawa,POL,1,1415.23010254,2004-07-28,2004-08-04
None,Lyn Oslo,NOR,1,1414.98608398,2004-07-29,2004-08-01
None,Odra Wodzislaw,POL,1,1414.24316406,2004-08-01,2004-08-04
None,Bodoe Glimt,NOR,1,1413.07373047,2004-07-29,2004-08-01
None,Beer-Sheva,ISR,1,1411.30407715,2004-07-28,2004-08-04
None,Goeteborg,SWE,1,1411.16772461,2004-07-30,2004-08-03
None,Katowice,POL,1,1410.19726562,2004-08-01,2004-08-04
None,Venezia,ITA,2,1406.63208008,2004-06-13,2004-08-10
None,OFK,SCG,1,1405.27819824,2004-07-29,2004-08-04
None,Drnovice,CZE,1,1405.19348145,2004-07-29,2004-08-04
None,Mlada Boleslav,CZE,1,1405.19348145,2004-07-29,2004-08-04
None,Den Haag,NED,1,1405.13293457,2004-05-17,2004-08-11
None,Wacker Innsbruck,AUT,1,1404.31396484,2004-08-01,2004-08-08
None,Dunfermline,SCO,1,1403.75158691,2004-05-17,2004-08-07
None,Unterhaching,GER,2,1403.22351074,2004-05-24,2004-08-08
None,MTK,HUN,1,1402.01989746,2004-07-30,2004-08-04
None,Viborg,DEN,1,1400.5447998,2004-07-28,2004-08-01
None,Tromso,NOR,1,1400.29284668,2004-07-29,2004-08-01
None,Opava,CZE,1,1399.96032715,2004-07-29,2004-08-04
None,AIK,SWE,1,1399.86743164,2004-07-30,2004-08-01
None,Crewe,ENG,2,1398.84326172,2004-05-10,2004-08-07
None,Sturm Graz,AUT,1,1397.70874023,2004-08-01,2004-08-06
None,Banska Bystrica,SLK,0,1397.64257812,2004-07-30,2004-08-04
None,Obilic,SCG,1,1396.875,2004-07-29,2004-08-04
None,Charleroi,BEL,1,1396.81005859,2004-07-29,2004-08-04
None,Burnley,ENG,2,1396.61071777,2004-05-10,2004-08-07
None,Beveren,BEL,1,1395.92175293,2004-07-29,2004-08-04
None,Artmedia,SLK,0,1394.06958008,2004-07-30,2004-08-04
None,Maribor,SVN,1,1393.91137695,2004-07-30,2004-08-01
None,Matav Sopron,HUN,1,1393.55786133,2004-07-30,2004-08-04
None,Arezzo,ITA,2,1392.64160156,2004-07-03,2004-08-10
None,Catanzaro,ITA,2,1392.64160156,2004-07-03,2004-08-10
None,Cesena,ITA,2,1392.64160156,2004-07-03,2004-08-10
None,Crotone,ITA,2,1392.64160156,2004-07-03,2004-08-10
None,Mattersburg,AUT,1,1392.4173584,2004-08-01,2004-08-07
None,APOEL,CYP,0,1392.08544922,2004-07-30,2004-08-04
None,Ankaraspor,TUR,1,1392.04577637,2004-07-29,2004-08-04
None,Kayseri,TUR,1,1392.04577637,2004-07-29,2004-08-04
None,Sakaryaspor,TUR,1,1392.04577637,2004-07-29,2004-08-04
None,Salernitana,ITA,2,1391.18457031,2004-06-13,2004-08-10
None,Plymouth Argyle,ENG,2,1389.54345703,2004-07-03,2004-08-07
None,QPR,ENG,2,1389.54345703,2004-07-03,2004-08-07
None,Brighton,ENG,2,1389.54345703,2004-07-03,2004-08-07
None,Bergen,BEL,1,1389.51867676,2004-07-29,2004-08-04
None,Essen,GER,2,1387.80627441,2004-07-03,2004-08-07
None,Dresden,GER,2,1387.80627441,2004-07-03,2004-08-07
None,Erfurt,GER,2,1387.80627441,2004-07-03,2004-08-08
None,Saarbruecken,GER,2,1387.80627441,2004-07-03,2004-08-08
None,OFI,GRE,1,1387.79968262,2004-05-23,2004-08-10
None,Cercle Brugge,BEL,1,1386.9909668,2004-07-29,2004-08-04
None,Admira,AUT,1,1386.57006836,2004-08-01,2004-08-07
None,Gillingham,ENG,2,1386.47766113,2004-05-10,2004-08-07
None,Zilina,SLK,0,1385.33679199,2004-07-30,2004-08-04
None,Chalkidona,GRE,1,1381.45129395,2004-05-23,2004-08-10
None,Elfsborg,SWE,1,1381.22314453,2004-07-30,2004-08-02
None,Aris,GRE,1,1381.09155273,2004-05-23,2004-08-10
None,Slavia Sofia,BUL,1,1379.0501709,2004-07-29,2004-08-04
None,Dundee,SCO,1,1378.68615723,2004-05-16,2004-08-07
