Rank,Club,Country,Level,Elo,From,To
92,Dnipro,UKR,1,1634.63452148,2013-07-22,2013-07-25
93,Zaragoza,ESP,2,1632.50842285,2013-07-22,2013-07-25
94,Toulouse,FRA,1,1627.45263672,2013-07-19,2013-07-27
95,Southampton,ENG,1,1626.90161133,2013-07-19,2013-07-27
96,Catania,ITA,1,1625.56530762,2013-07-14,2013-07-27
97,Wigan,ENG,2,1624.94543457,2013-07-14,2013-07-27
98,Steaua,ROM,1,1620.46289062,2013-07-21,2013-07-23
99,Sporting,POR,1,1619.70031738,2013-07-21,2013-07-25
100,Lok Moskva,RUS,1,1618.05566406,2013-07-21,2013-07-25
None,Brugge,BEL,1,1617.15893555,2013-07-21,2013-07-25
None,Inter,ITA,1,1615.18164062,2013-05-29,2013-07-28
None,Elche,ESP,1,1614.94104004,2013-07-02,2013-08-01
None,Parma,ITA,1,1612.50952148,2013-05-20,2013-08-01
None,Feyenoord,NED,1,1609.71276855,2013-07-19,2013-07-25
None,Salzburg,AUT,1,1609.07543945,2013-07-21,2013-07-25
None,Lorient,FRA,1,1606.67456055,2013-05-27,2013-07-30
None,Duesseldorf,GER,2,1606.48718262,2013-07-02,2013-07-22
None,APOEL,CYP,0,1596.18579102,2013-07-19,2013-07-25
None,Cagliari,ITA,1,1596.0098877,2013-05-20,2013-08-01
None,Pacos Ferreira,POR,1,1596.00952148,2013-05-20,2013-08-01
None,Besiktas,TUR,1,1595.77770996,2013-07-19,2013-07-25
None,Fuerth,GER,2,1595.44946289,2013-07-22,2013-07-26
None,Lautern,GER,2,1595.02807617,2013-07-21,2013-07-26
None,Monaco,FRA,1,1594.15930176,2013-07-02,2013-07-30
None,Koeln,GER,2,1593.82617188,2013-07-21,2013-07-28
None,Bursaspor,TUR,1,1593.52783203,2013-07-19,2013-07-25
None,Valenciennes,FRA,1,1591.86816406,2013-05-27,2013-07-30
None,Genk,BEL,1,1591.56677246,2013-07-19,2013-07-25
None,Bologna,ITA,1,1591.16699219,2013-05-20,2013-08-01
None,Twente,NED,1,1585.90136719,2013-07-19,2013-07-25
None,Evian TG,FRA,1,1584.70019531,2013-05-27,2013-07-30
None,Celtic,SCO,1,1584.36706543,2013-07-19,2013-07-23
None,Standard,BEL,1,1580.95483398,2013-07-19,2013-07-25
None,Gijon,ESP,2,1579.70056152,2013-06-09,2013-08-01
None,Girona,ESP,2,1578.67370605,2013-06-23,2013-08-01
None,Chievo,ITA,1,1576.46240234,2013-05-20,2013-08-01
None,Austria Wien,AUT,1,1570.71704102,2013-07-21,2013-07-25
None,Rennes,FRA,1,1570.29528809,2013-05-27,2013-07-30
None,Nacional,POR,1,1569.77758789,2013-05-20,2013-08-01
None,Sochaux,FRA,1,1568.8223877,2013-05-27,2013-07-30
None,Reading,ENG,2,1568.42199707,2013-07-02,2013-08-01
None,Cardiff,ENG,1,1567.67370605,2013-07-02,2013-08-01
None,Bastia,FRA,1,1567.31994629,2013-05-27,2013-07-30
None,Nancy,FRA,2,1567.24487305,2013-07-02,2013-07-30
None,Real Madrid B,ESP,2,1564.19335938,2013-06-09,2013-08-01
None,Las Palmas,ESP,2,1562.59521484,2013-06-17,2013-08-01
None,FC Krasnodar,RUS,1,1562.53527832,2013-07-22,2013-07-25
None,Reims,FRA,1,1562.39404297,2013-05-27,2013-07-30
None,Braunschweig,GER,1,1562.0279541,2013-07-02,2013-08-01
None,Utrecht,NED,1,1561.72521973,2013-07-19,2013-07-25
None,Zulte Waregem,BEL,1,1560.41625977,2013-07-19,2013-07-25
None,Ponferradina,ESP,2,1558.96655273,2013-06-09,2013-08-01
None,Alcorcon,ESP,2,1558.80029297,2013-06-17,2013-08-01
None,Maritimo,POR,1,1558.14001465,2013-05-20,2013-08-01
None,Terek Grozny,RUS,1,1557.06799316,2013-07-21,2013-07-25
None,Zuerich,SUI,1,1556.86547852,2013-07-22,2013-07-25
None,Ajaccio,FRA,1,1555.20446777,2013-05-27,2013-07-30
None,Estoril,POR,1,1554.02233887,2013-05-20,2013-08-01
None,QPR,ENG,2,1553.95141602,2013-07-02,2013-08-01
None,Slovan Liberec,CZE,1,1553.26037598,2013-07-22,2013-07-23
None,M Tel Aviv,ISR,1,1553.08435059,2013-07-19,2013-07-23
None,Vitesse,NED,1,1552.46838379,2013-07-19,2013-07-25
None,Trabzonspor,TUR,1,1551.66271973,2013-07-19,2013-07-25
None,Dinamo Zagreb,CRO,1,1550.84106445,2013-07-19,2013-07-22
None,Atalanta,ITA,1,1550.18432617,2013-05-20,2013-08-01
None,Bolton,ENG,2,1549.45776367,2013-05-16,2013-08-01
None,PAOK,GRE,1,1549.45336914,2013-07-19,2013-07-25
None,Gaziantepspor,TUR,1,1549.37585449,2013-07-19,2013-07-25
None,Caen,FRA,2,1548.65991211,2013-05-25,2013-07-30
None,Guingamp,FRA,1,1548.43261719,2013-07-02,2013-07-30
None,Guimaraes,POR,1,1548.36450195,2013-05-20,2013-08-01
None,Numancia,ESP,2,1548.24499512,2013-06-10,2013-08-01
None,Kayseri,TUR,1,1547.91320801,2013-07-19,2013-07-25
None,Sampdoria,ITA,1,1546.73327637,2013-05-19,2013-08-01
None,St Pauli,GER,2,1546.34069824,2013-07-20,2013-07-27
None,Barcelona B,ESP,2,1546.3392334,2013-06-09,2013-08-01
None,Genoa,ITA,1,1545.24304199,2013-05-20,2013-08-01
None,Torino,ITA,1,1544.97058105,2013-05-20,2013-08-01
None,Eskisehirspor,TUR,1,1544.71838379,2013-07-19,2013-07-25
None,Grasshoppers,SUI,1,1543.04260254,2013-07-22,2013-07-25
None,Muenchen 60,GER,2,1542.8782959,2013-07-20,2013-07-28
None,Watford,ENG,2,1541.56262207,2013-05-28,2013-08-01
None,Nantes,FRA,1,1538.9005127,2013-07-02,2013-07-30
None,Sassuolo,ITA,1,1536.49499512,2013-07-02,2013-08-01
None,Troyes,FRA,2,1536.23278809,2013-07-02,2013-07-30
None,Verona,ITA,1,1536.12268066,2013-07-02,2013-08-01
None,Hercules,ESP,2,1536.02868652,2013-06-09,2013-08-01
None,Palermo,ITA,2,1534.8704834,2013-07-02,2013-08-01
None,Brighton,ENG,2,1531.30883789,2013-05-16,2013-08-01
None,Maccabi Haifa,ISR,1,1527.67053223,2013-07-19,2013-07-23
None,Genclerbirligi,TUR,1,1526.21691895,2013-07-19,2013-07-25
None,Young Boys,SUI,1,1526.19152832,2013-07-21,2013-07-25
None,Legia,POL,1,1526.11657715,2013-07-21,2013-07-24
None,Vaslui,ROM,1,1525.63916016,2013-07-19,2013-07-22
None,Siena,ITA,2,1523.07983398,2013-07-02,2013-08-01
None,Cordoba,ESP,2,1522.23059082,2013-06-10,2013-08-01
None,FC Kobenhavn,DEN,1,1522.05603027,2013-07-22,2013-07-25
None,Rio Ave,POR,1,1521.73742676,2013-05-20,2013-08-01
None,CFR Cluj,ROM,1,1519.21862793,2013-07-22,2013-07-23
None,FSV Frankfurt,GER,2,1516.42724609,2013-07-22,2013-07-28
None,Rosenborg,NOR,1,1513.62023926,2013-07-19,2013-07-23
None,Helsingborg,SWE,1,1512.15625,2013-07-19,2013-07-23
None,Angers,FRA,2,1511.3269043,2013-05-25,2013-07-30
None,Anorthosis,CYP,0,1510.61181641,2013-07-19,2013-07-25
None,Crystal Palace,ENG,1,1509.17358398,2013-07-02,2013-08-01
None,Hull,ENG,1,1508.17736816,2013-07-02,2013-08-01
None,Livorno,ITA,1,1508.09521484,2013-07-02,2013-08-01
None,Amkar Perm,RUS,1,1508.08520508,2013-07-21,2013-07-25
None,Birmingham,ENG,2,1507.95214844,2013-05-16,2013-08-01
None,Dijon,FRA,2,1506.11462402,2013-05-25,2013-07-30
None,Lugo,ESP,2,1506.07226562,2013-06-09,2013-08-01
None,Alkmaar,NED,1,1505.88635254,2013-07-19,2013-07-25
None,BATE,BLR,1,1504.90563965,2013-07-20,2013-07-23
None,Mirandes,ESP,2,1504.60241699,2013-06-09,2013-08-01
None,Rostov,RUS,1,1503.33190918,2013-07-22,2013-07-25
None,Cottbus,GER,2,1503.17602539,2013-05-20,2013-07-22
None,Dniprodzerzhynsk,UKR,1,1502.97265625,2013-07-21,2013-07-25
None,Recreativo,ESP,2,1502.73620605,2013-06-09,2013-08-01
None,Gent,BEL,1,1502.51904297,2013-07-19,2013-07-25
None,Sivasspor,TUR,1,1501.81481934,2013-07-19,2013-07-25
None,Kasimpasa,TUR,1,1500.8548584,2013-07-19,2013-07-25
None,Union Berlin,GER,2,1500.04553223,2013-07-22,2013-07-26
None,Thun,SUI,1,1498.11791992,2013-07-22,2013-07-25
None,Leicester,ENG,2,1497.97302246,2013-05-16,2013-08-01
None,Kryliya Sovetov,RUS,1,1497.40856934,2013-07-19,2013-07-22
None,Omonia,CYP,0,1496.61779785,2013-07-19,2013-07-25
None,Petrolul Ploiesti,ROM,1,1495.71252441,2013-07-22,2013-07-23
None,Lokeren,BEL,1,1495.46557617,2013-07-19,2013-07-25
None,Paderborn,GER,2,1494.47937012,2013-07-21,2013-07-28
None,Le Havre,FRA,2,1494.44238281,2013-05-25,2013-07-30
None,Empoli,ITA,2,1494.39990234,2013-06-03,2013-08-01
None,Panathinaikos,GRE,1,1493.60144043,2013-07-19,2013-07-25
None,Blackpool,ENG,2,1493.40893555,2013-05-16,2013-08-01
None,Astra,ROM,1,1492.9407959,2013-07-22,2013-07-23
None,Auxerre,FRA,2,1490.72070312,2013-05-25,2013-07-30
None,Novara,ITA,2,1489.59204102,2013-05-27,2013-08-01
None,AIK,SWE,1,1487.79907227,2013-07-19,2013-07-22
None,Antalyaspor,TUR,1,1486.63793945,2013-07-19,2013-07-25
None,Malmoe,SWE,1,1486.33972168,2013-07-19,2013-07-23
None,Arsenal Kyiv,UKR,1,1486.12365723,2013-07-21,2013-07-25
None,Luzern,SUI,1,1485.28894043,2013-07-21,2013-07-25
None,Blackburn,ENG,2,1484.77307129,2013-05-16,2013-08-01
None,Forest,ENG,2,1484.19091797,2013-05-16,2013-08-01
None,Bochum,GER,2,1483.46630859,2013-07-22,2013-07-29
None,Ipswich,ENG,2,1483.25085449,2013-05-16,2013-08-01
None,Nordsjaelland,DEN,1,1482.86523438,2013-07-19,2013-07-22
None,Burnley,ENG,2,1481.63916016,2013-05-16,2013-08-01
None,Partizan,SRB,1,1477.78955078,2013-07-19,2013-07-24
None,Brest,FRA,2,1477.73095703,2013-07-02,2013-07-30
None,Rapid Wien,AUT,1,1477.72070312,2013-07-21,2013-07-25
None,Charlton,ENG,2,1477.6340332,2013-05-16,2013-08-01
None,StGallen,SUI,1,1476.35900879,2013-07-22,2013-07-25
None,Nimes,FRA,2,1475.38354492,2013-05-25,2013-07-30
None,Aue,GER,2,1475.09411621,2013-07-20,2013-07-27
None,Olhanense,POR,1,1474.32397461,2013-05-20,2013-08-01
None,Aalen,GER,2,1474.15014648,2013-07-20,2013-07-26
None,Pandurii,ROM,1,1473.44213867,2013-07-21,2013-07-23
None,Murcia,ESP,2,1472.34143066,2013-06-09,2013-08-01
None,Karabuekspor,TUR,1,1471.13146973,2013-07-19,2013-07-25
None,Molde,NOR,1,1470.95837402,2013-07-19,2013-07-23
None,Akhisar,TUR,1,1470.07666016,2013-07-19,2013-07-25
None,Stromsgodset,NOR,1,1469.80126953,2013-07-19,2013-07-23
None,Academica,POR,1,1468.73010254,2013-05-20,2013-08-01
None,Volga,RUS,1,1468.38195801,2013-07-21,2013-07-25
None,Jablonec,CZE,1,1467.7923584,2013-07-22,2013-07-23
None,Derby,ENG,2,1467.43481445,2013-05-16,2013-08-01
None,Sverdlovsk,RUS,1,1466.67858887,2013-07-22,2013-07-25
None,Bnei Yehuda,ISR,1,1466.66687012,2013-07-19,2013-07-23
None,Alaves,ESP,2,1465.3347168,2013-07-01,2013-08-01
None,Eibar,ESP,2,1465.3347168,2013-07-01,2013-08-01
None,Jaen,ESP,2,1465.3347168,2013-07-01,2013-08-01
None,Tenerife,ESP,2,1465.3347168,2013-07-01,2013-08-01
None,Atromitos,GRE,1,1464.48571777,2013-07-19,2013-07-25
None,Lech,POL,1,1463.80407715,2013-07-22,2013-07-24
None,Rapid Bucuresti,ROM,1,1463.4798584,2013-07-19,2013-07-22
None,Dukla,CZE,1,1462.65380859,2013-07-20,2013-07-23
None,Dresden,GER,2,1461.96350098,2013-07-21,2013-07-29
None,Sabadell,ESP,2,1460.29992676,2013-06-09,2013-08-01
None,Elazigspor,TUR,1,1459.68640137,2013-07-19,2013-07-25
None,Soligorsk,BLR,1,1459.64160156,2013-07-22,2013-07-23
None,Heerenveen,NED,1,1459.03222656,2013-07-19,2013-07-25
None,Dinamo Bucuresti,ROM,1,1458.50219727,2013-07-20,2013-07-23
None,Sigma Olomouc,CZE,1,1456.86779785,2013-07-22,2013-07-23
None,Tours,FRA,2,1456.78674316,2013-05-25,2013-07-30
None,Ingolstadt,GER,2,1455.90905762,2013-07-20,2013-07-26
None,Tomsk,RUS,1,1455.76391602,2013-07-21,2013-07-25
None,Asteras Tripolis,GRE,1,1455.28186035,2013-07-19,2013-07-25
None,Elfsborg,SWE,1,1452.75341797,2013-07-19,2013-07-23
None,H Tel Aviv,ISR,1,1450.76513672,2013-07-19,2013-07-23
None,Midtjylland,DEN,1,1450.09509277,2013-07-20,2013-07-25
None,Gil Vicente,POR,1,1449.62487793,2013-05-20,2013-08-01
None,Apollon Lemesos,CYP,0,1448.76745605,2013-07-19,2013-07-25
None,Vorskla,UKR,1,1448.0045166,2013-07-22,2013-07-25
None,Brescia,ITA,2,1447.86010742,2013-05-27,2013-08-01
None,Sion,SUI,1,1447.29260254,2013-07-22,2013-07-25
None,Leeds,ENG,2,1446.96838379,2013-05-16,2013-08-01
None,Kiryat Shmona,ISR,1,1446.57543945,2013-07-19,2013-07-23
None,Sheffield Weds,ENG,2,1446.04016113,2013-05-16,2013-08-01
None,Arles-Avignon,FRA,2,1445.77575684,2013-05-25,2013-07-30
None,Bergen,BEL,1,1444.12878418,2013-07-19,2013-07-25
None,Chernomorets,UKR,1,1443.82531738,2013-07-22,2013-07-25
None,Karlsruhe,GER,2,1441.27600098,2013-07-22,2013-07-27
None,Clermont,FRA,2,1440.80517578,2013-05-25,2013-07-30
None,Brasov,ROM,1,1440.06335449,2013-07-21,2013-07-23
None,Slavia Praha,CZE,1,1439.47399902,2013-07-20,2013-07-23
None,Bari,ITA,2,1436.15905762,2013-05-19,2013-08-01
None,Videoton,HUN,1,1434.29248047,2013-07-19,2013-07-23
None,Barnsley,ENG,2,1432.59838867,2013-05-16,2013-08-01
None,Lens,FRA,2,1432.20776367,2013-05-25,2013-07-30
None,Mechelen,BEL,1,1432.00756836,2013-07-19,2013-07-25
None,Varese,ITA,2,1430.3885498,2013-05-19,2013-08-01
None,Breda,NED,1,1428.15551758,2013-07-19,2013-07-25
None,Niort,FRA,2,1428.04370117,2013-05-25,2013-07-30
None,Huddersfield,ENG,2,1427.07397461,2013-05-16,2013-08-01
None,Ilichivets,UKR,1,1427.02758789,2013-07-20,2013-07-25
None,Heracles,NED,1,1426.78881836,2013-07-19,2013-07-25
None,Arouca,POR,1,1426.42834473,2013-07-01,2013-08-01
None,Belenenses,POR,1,1426.42834473,2013-07-01,2013-08-01
None,Bielefeld,GER,2,1425.06591797,2013-07-22,2013-07-26
None,Maribor,SVN,1,1424.59301758,2013-07-21,2013-07-24
None,Kortrijk,BEL,1,1424.4864502,2013-07-19,2013-07-25
None,Millwall,ENG,2,1423.73388672,2013-05-16,2013-08-01
None,Setubal,POR,1,1423.26818848,2013-05-20,2013-08-01
None,Mlada Boleslav,CZE,1,1422.97766113,2013-07-19,2013-07-22
None,Aarau,SUI,1,1422.16809082,2013-07-21,2013-07-25
None,Otelul Galati,ROM,1,1422.1072998,2013-07-19,2013-07-22
None,Zilina,SLK,0,1421.78125,2013-07-19,2013-07-24
None,Teplice,CZE,1,1421.55883789,2013-07-22,2013-07-23
None,Roda,NED,1,1420.84521484,2013-07-19,2013-07-25
None,Tromso,NOR,1,1420.46289062,2013-07-19,2013-07-23
None,Viking,NOR,1,1419.95556641,2013-07-19,2013-07-23
None,Groningen,NED,1,1419.08874512,2013-07-19,2013-07-25
None,Middlesbrough,ENG,2,1419.02209473,2013-05-16,2013-08-01
None,Istres,FRA,2,1417.65087891,2013-05-25,2013-07-30
None,Pescara,ITA,2,1417.34008789,2013-07-02,2013-08-01
None,Zorya,UKR,1,1416.10546875,2013-07-19,2013-07-22
None,Laval,FRA,2,1414.57727051,2013-05-25,2013-07-30
None,Waalwijk,NED,1,1413.60778809,2013-07-19,2013-07-25
None,Chateauroux,FRA,2,1413.00097656,2013-05-25,2013-07-30
None,Den Haag,NED,1,1411.62573242,2013-07-19,2013-07-25
None,Esbjerg,DEN,1,1411.62451172,2013-07-19,2013-07-22
None,Haecken,SWE,1,1411.24694824,2013-07-19,2013-07-22
None,Aalesund,NOR,1,1408.25427246,2013-07-19,2013-07-23
None,Gaz Metan,ROM,1,1406.95300293,2013-07-21,2013-07-23
None,Simferopol,UKR,1,1406.74633789,2013-07-22,2013-07-25
None,Giannina,GRE,1,1405.78918457,2013-07-19,2013-07-25
None,Modena,ITA,2,1403.11938477,2013-05-19,2013-08-01
None,Slovacko,CZE,1,1401.58032227,2013-07-22,2013-07-23
None,Nijmegen,NED,1,1400.15258789,2013-07-19,2013-07-25
None,Goeteborg,SWE,1,1399.58374023,2013-07-19,2013-07-23
None,Crotone,ITA,2,1399.54846191,2013-05-20,2013-08-01
None,Aris,GRE,1,1399.38146973,2013-07-19,2013-07-25
None,Ried,AUT,1,1398.44677734,2013-07-21,2013-07-25
None,Cesena,ITA,2,1398.0,2013-05-19,2013-08-01
None,Motherwell,SCO,1,1397.51965332,2013-07-19,2013-07-23
None,Brann,NOR,1,1395.74060059,2013-07-19,2013-07-23
None,Leuven,BEL,1,1394.89978027,2013-07-19,2013-07-25
None,Xanthi,GRE,1,1393.40454102,2013-07-19,2013-07-25
None,Gyoer,HUN,1,1393.21655273,2013-07-19,2013-07-23
None,Reggina,ITA,2,1390.84484863,2013-05-19,2013-08-01
None,Haugesund,NOR,1,1390.07336426,2013-07-19,2013-07-23
None,Padova,ITA,2,1389.46142578,2013-05-19,2013-08-01
None,Slask,POL,1,1388.97595215,2013-07-22,2013-07-24
None,Ternana,ITA,2,1387.8326416,2013-05-19,2013-08-01
None,CSKA Sofia,BUL,1,1387.63671875,2013-07-19,2013-07-24
None,Doncaster,ENG,2,1386.6262207,2013-07-01,2013-08-01
None,Bournemouth,ENG,2,1386.6262207,2013-07-01,2013-08-01
None,Yeovil,ENG,2,1386.6262207,2013-07-01,2013-08-01
None,Kalmar,SWE,1,1386.57629395,2013-07-19,2013-07-23
None,Metz,FRA,2,1385.2956543,2013-07-01,2013-07-30
None,CA Bastia,FRA,2,1385.2956543,2013-07-01,2013-07-30
None,Creteil,FRA,2,1385.2956543,2013-07-01,2013-07-30
None,SonderjyskE,DEN,1,1384.06237793,2013-07-22,2013-07-25
None,Sandhausen,GER,2,1382.34387207,2013-07-20,2013-07-27
None,Randers,DEN,1,1382.02990723,2013-07-21,2013-07-25
None,Slovan Bratislava,SLK,0,1380.90588379,2013-07-19,2013-07-24
None,Pribram,CZE,1,1379.4152832,2013-07-19,2013-07-22
None,Brondby,DEN,1,1379.26013184,2013-07-22,2013-07-25
None,Levski,BUL,1,1379.15161133,2013-07-19,2013-07-24
None,Hajduk,CRO,1,1376.58325195,2013-07-19,2013-07-22
None,Charleroi,BEL,1,1376.06213379,2013-07-19,2013-07-25
None,Aalborg,DEN,1,1375.81115723,2013-07-22,2013-07-25
None,Panthrakikos,GRE,1,1375.4140625,2013-07-19,2013-07-25
None,Universitatea Cluj,ROM,1,1374.79650879,2013-07-22,2013-07-23
None,Odd Grenland,NOR,1,1374.71618652,2013-07-19,2013-07-23
None,Erciyesspor,TUR,1,1374.63476562,2013-07-19,2013-07-25
None,Konyaspor,TUR,1,1374.63476562,2013-07-19,2013-07-25
None,Rizespor,TUR,1,1374.63476562,2013-07-19,2013-07-25
None,Veria,GRE,1,1374.09960938,2013-07-19,2013-07-25
None,Wolfsberg,AUT,1,1373.79882812,2013-07-21,2013-07-25
None,Virtus Lanciano,ITA,2,1371.73327637,2013-05-19,2013-08-01
None,Spezia,ITA,2,1370.45666504,2013-05-19,2013-08-01
None,Lausanne,SUI,1,1370.00915527,2013-07-21,2013-07-25
None,Valerenga,NOR,1,1369.72229004,2013-07-19,2013-07-23
None,Crvena Zvezda,SRB,1,1369.00732422,2013-07-19,2013-07-24
None,Zwolle,NED,1,1368.80236816,2013-07-19,2013-07-25
None,Karpaty,UKR,1,1368.78747559,2013-07-21,2013-07-25
None,Juve Stabia,ITA,2,1368.73449707,2013-05-20,2013-08-01
None,Norrkoeping,SWE,1,1367.00341797,2013-07-22,2013-07-23
None,Banik Ostrava,CZE,1,1365.57495117,2013-07-20,2013-07-23
None,Olimpija Ljubljana,SVN,1,1364.2097168,2013-07-22,2013-07-24
None,Vaduz,LIE,0,1363.81408691,2013-07-19,2013-07-25
None,Sturm Graz,AUT,1,1363.14013672,2013-07-22,2013-07-25
None,Trencin,SLK,0,1362.2532959,2013-07-19,2013-07-24
None,St Johnstone,SCO,1,1361.81738281,2013-07-19,2013-07-23
None,Lok Zagreb,CRO,1,1360.77441406,2013-07-19,2013-07-22
None,Volyn Lutsk,UKR,1,1360.38037109,2013-07-22,2013-07-25
None,Hapoel Haifa,ISR,1,1360.33081055,2013-07-19,2013-07-23
